case_id,evidence_role,cohort,offset_samples,event_count,mean_e_d,mean_e_q,mean_residual_magnitude,mean_periodic_6_magnitude,mean_periodic_12_magnitude,mean_Jd_boundary_distance,mean_Jq_boundary_distance,mean_voltage_utilization,S2_fraction,false_safe_fraction
C05_negative_id,ENGINEERING_PRIMARY,matched_control,7,2,-0.00679204539206957,0.00239002057989879,0.00720028325694713,0.00503586495611795,0.00306013719377372,0.0087342326832488,0.0055644642956395,0.391547927089515,0,0
C05_negative_id,ENGINEERING_PRIMARY,matched_control,8,2,-0.00897915550568973,0.0075302460295994,0.0117187814580551,0.0026610612887378,0.00172158207608454,0.399974836187582,0.399982712635164,0.564283067573757,0,0
C05_negative_id,ENGINEERING_PRIMARY,matched_control,9,2,0.00369003376157995,-0.000578594172299773,0.00373511986123861,0.000322641765149751,0.00299143601173358,0.330987382494787,0.245240348822934,0.354582386172181,0,0
C05_negative_id,ENGINEERING_PRIMARY,matched_control,10,2,0.00504431412385031,-0.00457881450230069,0.0068125360348812,0.00241499826645371,0.00476915838593473,0.224510968770976,0.179518632330248,0.387204842813233,0,0
C06_low_bus_43p2V,ENGINEERING_PRIMARY,false_safe,-10,6,0.00189137604036833,-0.00345365849340003,0.00720590849783702,0.00367814814612032,0.00289283665487313,0.15020694926037,0.143338954385592,0.449702051335467,0,0
C06_low_bus_43p2V,ENGINEERING_PRIMARY,false_safe,-9,6,-0.00344397682551454,0.00173600083868308,0.00628687845531745,0.00318605682083228,0.00322976767599236,0.248510521850242,0.2475220423491,0.532788559179547,0,0
C06_low_bus_43p2V,ENGINEERING_PRIMARY,false_safe,-8,6,-0.000420020826434331,0.00170988054969978,0.00597705666233241,0.00419898204471706,0.00341765523880094,0.273181204641049,0.274816000540413,0.538634277893818,0,0
C06_low_bus_43p2V,ENGINEERING_PRIMARY,false_safe,-7,6,0.0040869690869139,-0.00158732554130037,0.00530326372276207,0.00552871408230013,0.00347586173185642,0.291782312198138,0.247362255117951,0.440952746536901,0,0
C06_low_bus_43p2V,ENGINEERING_PRIMARY,false_safe,-6,6,0.00201842873502631,-0.000920915947600243,0.00880137046234442,0.00677606509613983,0.00342518363070241,0.276751637286974,0.300907651883811,0.499136611223606,0,0
C06_low_bus_43p2V,ENGINEERING_PRIMARY,false_safe,-5,6,0.00147831547459274,0.000335300729416531,0.00801402552622803,0.00831189972379274,0.00312094609595776,0.265739187260406,0.310963262841063,0.476998614000157,0,0
C06_low_bus_43p2V,ENGINEERING_PRIMARY,false_safe,-4,6,0.00428828212128912,-0.0011313553679333,0.00806847672093634,0.00942447087041228,0.00281078003143289,0.257263368391605,0.315769713833945,0.499575543032346,0,0
C06_low_bus_43p2V,ENGINEERING_PRIMARY,false_safe,-3,6,0.00681694249245252,-0.00316860747350045,0.00968024703722758,0.0100569244552471,0.00290916541533659,0.346683910591175,0.390493593942702,0.490593080383468,0,0
C06_low_bus_43p2V,ENGINEERING_PRIMARY,false_safe,-2,6,0.00885646232925317,-0.00685347493135009,0.0120082910164632,0.0101770286816845,0.00324600487946032,0.260014983767997,0.327435679452789,0.489163204363994,0,0
C06_low_bus_43p2V,ENGINEERING_PRIMARY,false_safe,-1,6,0.0118585028616935,-0.0127401386213834,0.0175823425046116,0.00977866374812835,0.00342273218161986,0.198573194593242,0.239107373407827,0.520703845977578,0,0.333333333333333
C06_low_bus_43p2V,ENGINEERING_PRIMARY,false_safe,0,6,0.010527800013954,-0.0127890783633659,0.0199906980805723,0.00888213077762825,0.0034773031309502,0.035983601860881,0.0142002207395505,0.496112929092823,0,1
C06_low_bus_43p2V,ENGINEERING_PRIMARY,false_safe,1,6,-0.00205135860665085,-0.00204997727753337,0.0154780023288137,0.00753315566942049,0.00341526339849149,0.283882714690647,0.224246691525751,0.516224055870496,0,0.333333333333333
