case_id,window_id,cycle_id,split,evidence_role,order,amplitude_d,amplitude_q,complex_amplitude,phase_d,phase_q
C09_S2_boundary,C09_S2_boundary__steady,2,calibration,ENGINEERING_PRIMARY,15,1.40032995022864e-05,3.22727150825254e-05,3.51798313774895e-05,-2.77756594964561,-0.966957052044721
C09_S2_boundary,C09_S2_boundary__steady,2,calibration,ENGINEERING_PRIMARY,16,0.00086825917675593,0.000753104319765247,0.00114936509189637,-1.3435201739882,1.24203418021934
C09_S2_boundary,C09_S2_boundary__steady,2,calibration,ENGINEERING_PRIMARY,17,6.51019693489187e-06,6.59056749810593e-06,9.26381368973739e-06,-0.913633824191,-2.04059146336685
C09_S2_boundary,C09_S2_boundary__steady,2,calibration,ENGINEERING_PRIMARY,18,0.00415609465334632,0.00230190156744123,0.00475098659162097,0.380284020058209,3.03543945546
C09_S2_boundary,C09_S2_boundary__steady,2,calibration,ENGINEERING_PRIMARY,19,5.34900264092918e-06,6.64428768856256e-06,8.52985276197962e-06,-3.01777460824251,2.87440629206015
C09_S2_boundary,C09_S2_boundary__steady,2,calibration,ENGINEERING_PRIMARY,20,0.00171279015173026,0.00116371965747247,0.0020707229522686,0.775544495837266,-2.50296436576849
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,1,1.66831717335736e-06,1.24097018403965e-06,2.07925207432733e-06,0.432679869032873,-2.29105403947661
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,2,0.00183049541554999,0.00120993180841992,0.00219423071881145,0.565163225494709,-2.4780389134423
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,3,0.00018843454082388,0.000103009140575995,0.000214752087807573,0.117899770413408,0.420866989695089
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,4,0.00159537770550485,0.00122535187919901,0.00201164540888261,2.98158630319063,0.0410416487932986
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,5,3.61200484785898e-06,3.36902406885369e-06,4.93932203824292e-06,-1.33091826485199,-1.24534419083099
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,6,0.015831969951984,0.0103209204370451,0.0188990124405573,-0.378756785256616,3.03693158160389
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,7,5.29089081975629e-06,7.18149196318444e-06,8.92005339019135e-06,1.39056612495747,-2.34035467367607
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,8,0.00377082054055081,0.00333740173856876,0.00503560700548024,0.783833436593882,-2.29853703593282
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,9,4.58308680856195e-05,8.57157484691327e-05,9.71990638077604e-05,3.06742850791245,-0.986339273185533
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,10,0.000502828510738214,0.000454094174923085,0.000677523454140362,-0.518712424729208,2.00711310182652
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,11,7.23592120235769e-06,7.20853494483174e-06,1.02137912499517e-05,-0.756698093851116,-2.16784159892001
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,12,0.0142452002298138,0.0101528260171624,0.017493015912708,0.649264318784569,-2.56892818705903
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,13,2.1079815563805e-06,5.26004615120727e-06,5.66671613501777e-06,2.78848677731605,-3.09203808172685
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,14,0.00314813398699979,0.00249679553982571,0.00401805121517841,0.51964321705127,-2.85870797729406
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,15,1.40032995414906e-05,3.22727151224108e-05,3.51798314296842e-05,-2.77756594173379,-0.966957052789885
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,16,0.00086825917674112,0.000753104319793813,0.0011493650919039,-1.34352017400172,1.24203418021329
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,17,6.51019694850014e-06,6.59056749599466e-06,9.26381369779865e-06,-0.913633833217729,-2.04059145983063
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,18,0.0041560946533484,0.0023019015674341,0.00475098659161934,0.380284020047809,3.03543945544812
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,19,5.34900262030509e-06,6.64428768395603e-06,8.52985274545818e-06,-3.01777459984352,2.8744062924035
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,20,0.00171279015173872,0.00116371965745787,0.0020707229522674,0.775544495843003,-2.50296436577234
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,1,1.66831714904789e-06,1.24097020133674e-06,2.07925206514579e-06,0.432679898414386,-2.29105405900547
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,2,0.00183049541555141,0.0012099318084463,0.00219423071882718,0.565163225468094,-2.47803891345256
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,3,0.000188434540859915,0.000103009140571948,0.000214752087837251,0.117899770523655,0.420866990016302
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,4,0.00159537770552934,0.00122535187918634,0.00201164540889431,2.98158630321405,0.0410416487882691
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,5,3.61200480827161e-06,3.36902409721336e-06,4.93932202863728e-06,-1.33091823472874,-1.24534420821229
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,6,0.0158319699521204,0.0103209204370555,0.0188990124406773,-0.378756785271593,3.03693158158883
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,7,5.29089086653845e-06,7.1814919520828e-06,8.9200534090021e-06,1.39056615037584,-2.34035466908379
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,8,0.00377082054044436,0.00333740173857642,0.00503560700540561,0.783833436585033,-2.29853703592226
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,9,4.58308681175122e-05,8.57157484374433e-05,9.71990637948528e-05,3.06742850729147,-0.98633927343156
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,10,0.00050282851065311,0.000454094174928958,0.000677523454081138,-0.51871242474395,2.00711310177065
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,11,7.23592118272229e-06,7.20853500685554e-06,1.02137912798153e-05,-0.756698091398108,-2.16784160729532
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,12,0.0142452002297857,0.0101528260169842,0.0174930159125818,0.64926431878016,-2.56892818706504
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,13,2.10798168652361e-06,5.2600461851933e-06,5.6667162149772e-06,2.78848677856643,-3.09203807149433
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,14,0.00314813398702566,0.00249679553979144,0.00401805121517739,0.519643217068051,-2.85870797727632
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,15,1.40032995278859e-05,3.22727150893866e-05,3.51798313939736e-05,-2.77756594449304,-0.966957052755355
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,16,0.000868259176741744,0.000753104319801641,0.0011493650919095,-1.34352017391157,1.24203418013961
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,17,6.51019699326298e-06,6.59056755099796e-06,9.26381376838706e-06,-0.913633837992134,-2.04059146186803
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,18,0.00415609465322668,0.00230190156744348,0.0047509865915174,0.380284020042182,3.03543945544175
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,19,5.34900263829378e-06,6.64428771614059e-06,8.52985278180876e-06,-3.01777462064378,2.87440628754998
C09_S2_boundary,C09_S2_boundary__steady,4,validation,ENGINEERING_PRIMARY,20,0.00171279015179845,0.00116371965741553,0.00207072295229301,0.775544495848478,-2.50296436572611
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,1,1.668317183626e-06,1.24097017577817e-06,2.07925207763577e-06,0.432679915105375,-2.29105404338067
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,2,0.00183049541552862,0.00120993180844977,0.00219423071881009,0.565163225434775,-2.4780389134359
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,3,0.00018843454085738,0.000103009140581476,0.000214752087839597,0.117899770622202,0.420866989933665
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,4,0.00159537770553583,0.00122535187922136,0.00201164540892079,2.98158630322177,0.0410416488164598
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,5,3.61200474184945e-06,3.36902408800042e-06,4.93932197378041e-06,-1.33091828083156,-1.24534421778442
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,6,0.015831969952213,0.0103209204370635,0.0188990124407591,-0.378756785275721,3.03693158157024
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,7,5.29089084439453e-06,7.18149198697184e-06,8.92005342395653e-06,1.39056611097542,-2.34035466221041
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,8,0.00377082054048704,0.00333740173850643,0.00503560700539117,0.78383343662993,-2.29853703594238
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,9,4.58308681215053e-05,8.57157484062368e-05,9.71990637692159e-05,3.06742850766871,-0.986339273648642
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,10,0.000502828510417445,0.000454094174993243,0.000677523453949323,-0.518712424915432,2.00711310191641
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,11,7.2359212859796e-06,7.20853495736303e-06,1.02137913180375e-05,-0.756698066473772,-2.16784159305321
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,12,0.0142452002296131,0.0101528260168895,0.0174930159123862,0.649264318769557,-2.56892818706555
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,13,2.10798158884275e-06,5.26004616707293e-06,5.66671616182059e-06,2.78848669587592,-3.092038090692
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,14,0.00314813398707823,0.0024967955397459,0.00401805121519028,0.519643217095992,-2.85870797731458
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,15,1.40032996549731e-05,3.22727149887726e-05,3.51798313522609e-05,-2.77756595346724,-0.966957055519695
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,16,0.000868259176798691,0.000753104319740691,0.00114936509191259,-1.34352017405319,1.24203418013149
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,17,6.51019697462671e-06,6.59056743184569e-06,9.26381367052165e-06,-0.913633806879202,-2.04059145660262
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,18,0.00415609465308863,0.00230190156745686,0.00475098659140312,0.380284020018384,3.03543945543799
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,19,5.349002602098e-06,6.64428777029655e-06,8.5298528012952e-06,-3.01777464856317,2.87440627519022
C09_S2_boundary,C09_S2_boundary__steady,5,validation,ENGINEERING_PRIMARY,20,0.00171279015178155,0.00116371965737509,0.0020707229522563,0.775544495806995,-2.50296436569808
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,1,0.000110358246293834,0.000101084959037166,0.000149656645253714,-1.93546042474764,-2.37168608339651
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,2,8.57867033189469e-05,0.000285936071629676,0.000298527713161348,-2.14710484854437,2.09214550388521
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,3,0.00118655782778123,0.000864343023346501,0.00146799466643332,0.454051027821648,0.760881507003608
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,4,0.000131254432374237,0.000482641833778755,0.000500170836546077,3.13205408280472,-1.2751116237447
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,5,0.000464567324057969,0.000552129504946528,0.000721574520624779,2.44577622013296,-2.50550977071125
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,6,0.0111991396053856,0.0011527689777892,0.011258312671847,-1.67588982746617,0.538652481664832
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,7,0.000890752196568971,0.00109081569007529,0.00140830335702464,1.64232656767155,0.39655301542402
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,8,0.000353772283303019,0.00134565434310989,0.00139138076728261,1.18574080149602,-0.641381118095661
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,9,0.00180317394689208,0.00163483399377199,0.00243395120533318,-1.89584423185486,-1.38647745351356
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,10,0.000155832815995708,0.000964141515209395,0.000976653842408569,-1.02672468244255,2.28335404018022
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,11,0.000561922285398098,0.00114276498020715,0.00127344746841591,-0.281625803492636,1.27313589734399
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,12,0.00393899440334969,0.00476649521480387,0.00618345805697494,-2.92177058143482,-3.03600880058572
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,13,0.00121345172142762,0.00166880284445118,0.00206333904482128,-1.25287648673314,-2.68942448500938
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,14,0.000492129229596504,0.00223499550385553,0.00228853579410017,-1.98859723586819,2.80945596845685
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,15,0.000828078573845339,0.00212728214102541,0.00228277099858645,-1.67230146453508,-1.77430797298659
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,16,0.000729682840140706,0.000545159295251399,0.00091084340278382,1.19342171870898,0.389476643012826
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,17,0.000231035443946439,0.000757589976613793,0.000792035320566713,0.650640352495237,-1.2439476790379
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,18,0.00258663630407257,0.00292214536021751,0.00390251468617184,-2.38121281943039,0.461531512045002
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,19,0.00102782164655149,0.00154637560762154,0.00185679693476877,2.97954535711519,1.0411209578739
D02_id_step,D02_id_step__steady,1,calibration,SECONDARY_DYNAMIC,20,0.000630946291610314,0.00223035958910758,0.00231788634743401,2.52242026581738,0.398949839559855
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,1,0.000176302730297581,0.000306827052118955,0.000353872141630829,-1.5293360365072,-2.68643927405564
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,2,0.000461074568714984,0.000122029742744707,0.000476949699685458,2.16429564826479,1.18535120701375
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,3,0.000495343774445813,0.000971768352024443,0.00109073332436418,1.19996075105156,1.65454465212443
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,4,0.000579401605595679,0.00100939095681321,0.00116386267414293,-1.28930958127135,-0.674697331124696
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,5,0.000667661614244062,0.00107389504125272,0.00126452465012042,1.9912279888851,2.36184572737668
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,6,0.0116649981882935,0.00164953648773681,0.011781050604987,-1.65276884728793,0.0652861274718245
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,7,0.000792979027137959,0.00172878426202067,0.00190197548935075,0.35480878497557,0.623469854503101
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,8,0.00106327751263111,0.00136639790073601,0.00173135851053523,-0.736538585033787,-1.38794860444153
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,9,0.00209776386273917,0.00304733826725498,0.00369957885966646,-1.31348439666096,-1.3868834920618
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,10,0.00151830243769349,0.00230646166056434,0.00276134164564242,2.09211341677957,2.45454395976733
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,11,0.000709582084529114,0.000572859827689053,0.000911962234341211,-2.6815181072385,-2.80495693049545
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,12,0.00328947968432901,0.00430959667587067,0.00542155882586262,-3.09025584109813,2.82007635811586
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,13,0.000566039150890416,0.00229460420318814,0.0023633892547842,3.09509105519038,-2.15059080522094
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,14,0.000475166911695646,0.00221045266655759,0.00226094771833891,-2.52069313252974,1.17275662199786
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,15,0.0010472841782448,0.0015214387546041,0.00184704629991053,-2.54092083325264,-3.05400009520231
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,16,0.000638665119441887,0.00212942250666113,0.00222313592626872,-1.3389379253811,-0.405702473381269
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,17,0.000558224349553038,0.000267190506992616,0.000618874132163304,-1.83480696506329,-2.44032762508897
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,18,0.00230855691731187,0.00145078678270646,0.00272657611838442,-2.71423722023238,0.921974371708499
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,19,0.000756875395190172,0.00240698724940682,0.00252318211444424,-1.41029797376362,1.78854261996842
D02_id_step,D02_id_step__steady,2,validation,SECONDARY_DYNAMIC,20,0.00184792219975949,0.00105899092085026,0.00212985403885037,1.11684959648714,-0.993290442794749
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,1,0.000145198318203413,0.000266997710492589,0.000303924873969513,2.46691775578273,1.03591419542977
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,2,0.000605363741513607,0.000600167760753346,0.000852447418077525,-1.6348321453023,-0.767285022435507
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,3,0.000841063308661786,0.00163387402745443,0.00183764300852131,0.773875200902665,0.685590334261722
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,4,0.000835220296445111,0.000602676076954423,0.00102995698809564,2.10535500474557,0.491984460290386
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,5,0.000134427717337692,0.000955917968745206,0.000965323766494218,2.5195923428557,-0.587495537823984
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,6,0.0108705927786589,0.00160962633197568,0.0109891166291026,-1.67930296699392,0.4047980936873
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,7,0.000555522568879852,0.00238967740336957,0.00245339834040663,2.851155957503,-2.5040330723405
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,8,0.00105539589893541,0.00200388585898063,0.00226482207674515,1.74280173149641,2.73696455370732
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,9,0.00134228058278117,0.00419395767070798,0.00440352110323111,-1.41403631805212,-2.36762058145129
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,10,0.00141025349860982,0.00143420788944079,0.00201140925733065,-0.455727459761555,2.40206447315317
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,11,0.000872814147920515,0.00106646032098326,0.00137809366628032,-0.552162838666644,2.63601939357315
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,12,0.00296591529408375,0.00434930323729722,0.00526432257575882,-2.86294889703112,2.86534331099713
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,13,0.00147324657798256,0.00185544269281398,0.00236920304445485,-1.69651141427687,0.877046192295983
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,14,0.00143722168338371,0.0012444354084858,0.00190111168874465,-1.30608226133968,-0.719403600846382
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,15,0.00279003202535765,0.00253220925725218,0.00376780604928583,-2.43606132220287,-0.350164236006152
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,16,0.00265266086022833,0.000869513947131123,0.00279153437085106,2.81467049119092,-0.711034103524278
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,17,0.00196833528263816,0.000524641954376672,0.00203705497352684,2.68760006348391,-2.37773158755399
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,18,0.00347353093359935,0.000483171148871991,0.00350697469420209,-2.92092852609159,-0.0556244797877873
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,19,0.00204040024542921,0.00222199117439655,0.00301669984264987,1.011592950218,-0.478260378584589
D02_id_step,D02_id_step__steady,3,validation,SECONDARY_DYNAMIC,20,0.00190047588068527,0.000429159939851721,0.00194832923989761,1.51655149781147,0.29506772966986
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,1,0.000155072210507559,0.000218393872157453,0.000267849349201424,-0.607547557927828,2.77240837316659
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,2,0.000190308622031122,0.0001647776319103,0.000251732078999381,-2.75550314128743,-1.04694118303328
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,3,8.21294492102085e-05,0.000265126885679777,0.000277556322100272,-2.22208270395807,0.631095659901482
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,4,0.000538852893590833,0.000124584674066725,0.000553067610644057,-2.12914796067365,2.14642198375211
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,5,0.000338517033580149,0.000273402978760111,0.000435135577514417,-1.04308646695426,-2.83617734547991
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,6,0.0084139750637589,0.00708523171650447,0.0109997947639998,0.135309291910667,-2.90203741312446
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,7,0.000786469646349485,0.00104412165525835,0.00130718190608978,-0.74837467725588,2.13533557821388
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,8,0.000828209723964388,0.000725273683937759,0.00110088748902048,2.29111090629864,-1.70264727130227
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,9,0.000600425329734129,0.000841043635392103,0.00103337552381499,2.88391108282094,-0.778516258500024
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,10,0.00113107884802697,0.000617679479468336,0.00128874640632294,-2.86189101923507,1.22300288176277
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,11,0.000443814487558901,0.000938387846969953,0.00103804771119061,-1.27850673262681,2.1985793976673
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,12,0.00250149216696596,0.00395608843407186,0.00468060880223815,-0.0789887307660193,2.25915216189325
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,13,0.00151616314855188,0.00118229355328094,0.00192264628550247,-1.2546899034494,1.49823716817348
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,14,0.00171622354112971,0.00130738517727057,0.00215747056639821,1.44173476710579,-2.45239771854358
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,15,0.00086048213926949,0.0008644219353349,0.00121969454958606,1.89650192771648,-1.93801617363268
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,16,0.00126636933800976,0.00107361305430433,0.00166022175947189,2.69113345920826,0.218757929637229
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,17,0.000943253026153364,0.00093084207672037,0.00132521441402536,-0.534688606920079,1.97996335717039
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,18,0.00505411345737978,0.00330743149005492,0.00604012962621452,-0.229397690303799,2.85724640617731
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,19,0.0010654021431528,0.000727631935738444,0.00129016664060929,-2.66795715919905,0.452161992626925
D03_id_iq_step,D03_id_iq_step__steady,1,calibration,SECONDARY_DYNAMIC,20,0.00188810775681013,0.00138577333280978,0.00234207570997465,0.461938577596374,2.85618831878421
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,1,0.00013149088366216,0.00012521924667718,0.000181575637750928,1.22395092053758,-1.47732518899566
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,2,0.000132934523172934,0.000366554241035244,0.000389914861312235,1.668498830117,-1.34422150812745
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,3,0.000344465282898974,0.000145450732210451,0.000373914758498815,0.423327847784749,2.90062374111867
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,4,0.000234920881196083,0.000576890646506333,0.00062288894551793,-0.855818138146381,2.61576332417927
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,5,0.000548377704953074,0.000106337396238756,0.000558592650442555,1.85885423688446,-0.62859720453444
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,6,0.00853785344430997,0.00691526705060011,0.0109870769460139,0.0790779382181841,-2.9724780035819
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,7,0.000358891376100487,0.000258899497211211,0.000442529060622599,0.920408840325301,-2.49245401073749
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,8,0.000731461408834426,0.00124906376393947,0.00144747921539506,1.77990255612635,-2.34782500273228
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,9,0.00107157335156084,0.000581048874789113,0.00121896974641253,-0.643399497553445,2.2999910396308
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,10,0.000799570840847469,0.00128778932381144,0.00151582151721641,-1.91356494883284,1.13711212167797
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,11,0.000458614929133448,0.000637431974249362,0.000785268855246098,0.824700594893957,-0.398493767228918
D03_id_iq_step,D03_id_iq_step__steady,2,validation,SECONDARY_DYNAMIC,12,0.00270701933631002,0.0040089339807105,0.00483730352043901,-0.367683004870843,2.11188210703641
