case_id,window_id,cycle_id,split,evidence_role,axis,order,c0_real,c0_imag,c_cos_real,c_cos_imag,c_sin_real,c_sin_imag,amplitude,phase,complex_coefficient_real,complex_coefficient_imag,residual_vector_rms,interpolation_rmse,extrapolated_grid_fraction,angle_points,valid
D04_torque_ramp,D04_torque_ramp__steady,4,validation,SECONDARY_DYNAMIC,dq_positive,12,1.17722923032949e-05,-8.01569351031827e-06,0.0100597657352889,-0.00824645112607939,-0.00264227256942694,0.00142295754789464,0.0127773139310658,-0.454044482091541,0.0114827232831835,-0.00560417855665245,0.00952991576370054,0.000887326745544632,0.01953125,256,1
D04_torque_ramp,D04_torque_ramp__steady,4,validation,SECONDARY_DYNAMIC,dq_negative,12,1.17722923032949e-05,-8.01569351031827e-06,0.0100597657352889,-0.00824645112607939,-0.00264227256942694,0.00142295754789464,0.0138981566901126,-0.900222685964003,0.00863680818739427,-0.0108887236955063,0.00952991576370054,0.000887326745544632,0.01953125,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,1,calibration,ENGINEERING_PRIMARY,d,6,-0.000126723345964896,0,0.00756957839985055,0,-0.00532188250730999,0,0.00925315895103375,0.612778005821366,0.00756957839985055,0.00532188250730999,0.01987740692477,0.00512899484387939,0.00390625,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,1,calibration,ENGINEERING_PRIMARY,q,6,2.4369252588184e-05,0,-0.00637335780128251,0,0.00180118568827443,0,0.00662298720720592,-2.86616373791515,-0.00637335780128251,-0.00180118568827443,0.01987740692477,0.00512899484387939,0.00390625,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,1,calibration,ENGINEERING_PRIMARY,dq_positive,6,-0.000126723345964896,2.4369252588184e-05,0.00756957839985055,-0.00637335780128251,-0.00532188250730999,0.00180118568827443,0.0094295715644523,-0.111740665451333,0.00937076408812498,-0.00105147529397252,0.01987740692477,0.00512899484387939,0.00390625,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,1,calibration,ENGINEERING_PRIMARY,dq_negative,6,-0.000126723345964896,2.4369252588184e-05,0.00756957839985055,-0.00637335780128251,-0.00532188250730999,0.00180118568827443,0.0130404371226846,-1.11258285524976,0.00576839271157612,-0.0116952403085925,0.01987740692477,0.00512899484387939,0.00390625,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,1,calibration,ENGINEERING_PRIMARY,d,12,-0.000126723345964896,0,0.00331453968363345,0,-0.00750715898389009,0,0.00820631520987237,1.15501906540647,0.00331453968363345,0.00750715898389009,0.01987740692477,0.00512899484387939,0.00390625,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,1,calibration,ENGINEERING_PRIMARY,q,12,2.4369252588184e-05,0,-0.00339233478612295,0,0.00106433951014659,0,0.00355538378997246,-2.83757088457893,-0.00339233478612295,-0.00106433951014659,0.01987740692477,0.00512899484387939,0.00390625,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,1,calibration,ENGINEERING_PRIMARY,dq_positive,12,-0.000126723345964896,2.4369252588184e-05,0.00331453968363345,-0.00339233478612295,-0.00750715898389009,0.00106433951014659,0.00600885689397324,0.754319849869744,0.00437887919378005,0.00411482419776714,0.01987740692477,0.00512899484387939,0.00390625,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,1,calibration,ENGINEERING_PRIMARY,dq_negative,12,-0.000126723345964896,2.4369252588184e-05,0.00331453968363345,-0.00339233478612295,-0.00750715898389009,0.00106433951014659,0.0111293470277152,-1.36720663407576,0.00225020017348686,-0.010899493770013,0.01987740692477,0.00512899484387939,0.00390625,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,2,validation,ENGINEERING_PRIMARY,d,6,0.00014884726559324,0,0.00749635763024586,0,-0.00578666895329531,0,0.00947000080758059,0.657389683406826,0.00749635763024586,0.00578666895329531,0.0191800074305154,0.0052824542986542,0.00390625,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,2,validation,ENGINEERING_PRIMARY,q,6,-1.2650735813029e-05,0,-0.00624384377861224,0,0.00184433743700555,0,0.00651054265889219,-2.85437521606401,-0.00624384377861224,-0.00184433743700555,0.0191800074305154,0.0052824542986542,0.00390625,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,2,validation,ENGINEERING_PRIMARY,dq_positive,6,0.00014884726559324,-1.2650735813029e-05,0.00749635763024586,-0.00624384377861224,-0.00578666895329531,0.00184433743700555,0.00935187645129459,-0.0489053848029121,0.00934069506725141,-0.000457174825316936,0.0191800074305154,0.0052824542986542,0.00390625,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,2,validation,ENGINEERING_PRIMARY,dq_negative,6,0.00014884726559324,-1.2650735813029e-05,0.00749635763024586,-0.00624384377861224,-0.00578666895329531,0.00184433743700555,0.0132920490842227,-1.13159345658026,0.00565202019324031,-0.0120305127319075,0.0191800074305154,0.0052824542986542,0.00390625,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,2,validation,ENGINEERING_PRIMARY,d,12,0.00014884726559324,0,0.00265130221306733,0,-0.00731617828920256,0,0.00778176510725007,1.22312748920261,0.00265130221306733,0.00731617828920256,0.0191800074305154,0.0052824542986542,0.00390625,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,2,validation,ENGINEERING_PRIMARY,q,12,-1.2650735813029e-05,0,-0.00325439560536737,0,0.00110426732740017,0,0.00343664037783967,-2.8144677204541,-0.00325439560536737,-0.00110426732740017,0.0191800074305154,0.0052824542986542,0.00390625,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,2,validation,ENGINEERING_PRIMARY,dq_positive,12,0.00014884726559324,-1.2650735813029e-05,0.00265130221306733,-0.00325439560536737,-0.00731617828920256,0.00110426732740017,0.0055319418962956,0.824549101529297,0.00375556954046749,0.00406178268383519,0.0191800074305154,0.0052824542986542,0.00390625,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,2,validation,ENGINEERING_PRIMARY,dq_negative,12,0.00014884726559324,-1.2650735813029e-05,0.00265130221306733,-0.00325439560536737,-0.00731617828920256,0.00110426732740017,0.0106831806779645,-1.42547505070122,0.00154703488566716,-0.0105705738945699,0.0191800074305154,0.0052824542986542,0.00390625,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,3,validation,ENGINEERING_PRIMARY,d,6,3.74336731109837e-05,0,0.00777368006160299,0,-0.0057340925588808,0,0.0096597059569107,0.635536601015279,0.00777368006160299,0.0057340925588808,0.0195444204224279,0.00471182581453235,0.01171875,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,3,validation,ENGINEERING_PRIMARY,q,6,-4.06148805305407e-06,0,-0.0063956813024921,0,0.00179320084733242,0,0.00664231199221482,-2.86823455063875,-0.0063956813024921,-0.00179320084733242,0.0195444204224279,0.00471182581453235,0.01171875,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,3,validation,ENGINEERING_PRIMARY,dq_positive,6,3.74336731109837e-05,-4.06148805305407e-06,0.00777368006160299,-0.0063956813024921,-0.0057340925588808,0.00179320084733242,0.00958972940136613,-0.069044146192616,0.00956688090893541,-0.000661588743611306,0.0195444204224279,0.00471182581453235,0.01171875,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,3,validation,ENGINEERING_PRIMARY,dq_negative,6,3.74336731109837e-05,-4.06148805305407e-06,0.00777368006160299,-0.0063956813024921,-0.0057340925588808,0.00179320084733242,0.013523961903243,-1.11273117575731,0.00598047921427057,-0.0121297738613729,0.0195444204224279,0.00471182581453235,0.01171875,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,3,validation,ENGINEERING_PRIMARY,d,12,3.74336731109837e-05,0,0.00288464952250725,0,-0.00789823677721474,0,0.00840852823368327,1.22062115060863,0.00288464952250725,0.00789823677721474,0.0195444204224279,0.00471182581453235,0.01171875,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,3,validation,ENGINEERING_PRIMARY,q,12,-4.06148805305407e-06,0,-0.00351325865102898,0,0.00123788219611902,0,0.00372496156765387,-2.80282949772779,-0.00351325865102898,-0.00123788219611902,0.0195444204224279,0.00471182581453235,0.01171875,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,3,validation,ENGINEERING_PRIMARY,dq_positive,12,3.74336731109837e-05,-4.06148805305407e-06,0.00288464952250725,-0.00351325865102898,-0.00789823677721474,0.00123788219611902,0.00601857964458452,0.816237175946191,0.00412253171862626,0.00438497812618576,0.0195444204224279,0.00471182581453235,0.01171875,256,1
P01_Ld_minus10,P01_Ld_minus10__steady,3,validation,ENGINEERING_PRIMARY,dq_negative,12,3.74336731109837e-05,-4.06148805305407e-06,0.00288464952250725,-0.00351325865102898,-0.00789823677721474,0.00123788219611902,0.0115297038355756,-1.42747795846674,0.00164676732638823,-0.0114114954282437,0.0195444204224279,0.00471182581453235,0.01171875,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,1,calibration,ENGINEERING_PRIMARY,d,6,-8.06688403758089e-06,0,0.00812691028688517,0,0.00629829858879879,0,0.0102817914744827,-0.659305695398029,0.00812691028688517,-0.00629829858879879,0.0178501908696409,0.00399491051176955,0.00390625,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,1,calibration,ENGINEERING_PRIMARY,q,6,2.4449456146078e-05,0,-0.00777474314611586,0,-0.000745703872872164,0,0.00781042286013325,3.04597152297575,-0.00777474314611586,0.000745703872872164,0.0178501908696409,0.00399491051176955,0.00390625,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,1,calibration,ENGINEERING_PRIMARY,dq_positive,6,-8.06688403758089e-06,2.4449456146078e-05,0.00812691028688517,-0.00777474314611586,0.00629829858879879,-0.000745703872872164,0.0158912778529266,-1.08774716491891,0.00738120641401301,-0.0140730417349146,0.0178501908696409,0.00399491051176955,0.00390625,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,1,calibration,ENGINEERING_PRIMARY,dq_negative,6,-8.06688403758089e-06,2.4449456146078e-05,0.00812691028688517,-0.00777474314611586,0.00629829858879879,-0.000745703872872164,0.00899461897796441,-0.16489376473482,0.00887261415975734,-0.00147644455731707,0.0178501908696409,0.00399491051176955,0.00390625,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,1,calibration,ENGINEERING_PRIMARY,d,12,-8.06688403758089e-06,0,-0.000410204251336415,0,0.00539053356227396,0,0.0054061187199151,-1.64674709975242,-0.000410204251336415,-0.00539053356227396,0.0178501908696409,0.00399491051176955,0.00390625,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,1,calibration,ENGINEERING_PRIMARY,q,12,2.4449456146078e-05,0,-0.00373985582631799,0,-0.00337469568182898,0,0.00503736960591535,2.40747530502036,-0.00373985582631799,0.00337469568182898,0.0178501908696409,0.00399491051176955,0.00390625,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,1,calibration,ENGINEERING_PRIMARY,dq_positive,12,-8.06688403758089e-06,2.4449456146078e-05,-0.000410204251336415,-0.00373985582631799,0.00539053356227396,-0.00337469568182898,0.00988379875813889,-1.96377291625162,-0.0037848999331654,-0.00913038938859195,0.0178501908696409,0.00399491051176955,0.00390625,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,1,calibration,ENGINEERING_PRIMARY,dq_negative,12,-8.06688403758089e-06,2.4449456146078e-05,-0.000410204251336415,-0.00373985582631799,0.00539053356227396,-0.00337469568182898,0.00339307330151363,0.508061538749133,0.00296449143049257,0.00165067773595597,0.0178501908696409,0.00399491051176955,0.00390625,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,2,validation,ENGINEERING_PRIMARY,d,6,-4.7416919404699e-05,0,0.0085670356304117,0,0.00529671582796243,0,0.0100722042302036,-0.553742984462604,0.0085670356304117,-0.00529671582796243,0.016075995928242,0.00424655111523071,0.00390625,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,2,validation,ENGINEERING_PRIMARY,q,6,-1.1181362972413e-05,0,-0.00774654282923403,0,0.000391832722771837,0,0.00775644626667342,-3.09105410041311,-0.00774654282923403,-0.000391832722771837,0.016075995928242,0.00424655111523071,0.00390625,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,2,validation,ENGINEERING_PRIMARY,dq_positive,6,-4.7416919404699e-05,-1.1181362972413e-05,0.0085670356304117,-0.00774654282923403,0.00529671582796243,0.000391832722771837,0.015823650608131,-0.968944964596652,0.00895886835318354,-0.0130432586571965,0.016075995928242,0.00424655111523071,0.00390625,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,2,validation,ENGINEERING_PRIMARY,dq_negative,6,-4.7416919404699e-05,-1.1181362972413e-05,0.0085670356304117,-0.00774654282923403,0.00529671582796243,0.000391832722771837,0.00853437724249653,-0.291149967923289,0.00817520290763986,-0.0024498270012716,0.016075995928242,0.00424655111523071,0.00390625,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,2,validation,ENGINEERING_PRIMARY,d,12,-4.7416919404699e-05,0,0.00141557500709257,0,0.00332858777020463,0,0.00361709125467702,-1.16869027070965,0.00141557500709257,-0.00332858777020463,0.016075995928242,0.00424655111523071,0.00390625,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,2,validation,ENGINEERING_PRIMARY,q,12,-1.1181362972413e-05,0,-0.0031717246946531,0,-0.00204374918265494,0,0.0037731615735713,2.56918879586279,-0.0031717246946531,0.00204374918265494,0.016075995928242,0.00424655111523071,0.00390625,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,2,validation,ENGINEERING_PRIMARY,dq_positive,12,-4.7416919404699e-05,-1.1181362972413e-05,0.00141557500709257,-0.0031717246946531,0.00332858777020463,-0.00204374918265494,0.006530594531559,-1.66713470996158,-0.000628174175562369,-0.00650031246485774,0.016075995928242,0.00424655111523071,0.00390625,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,2,validation,ENGINEERING_PRIMARY,dq_negative,12,-4.7416919404699e-05,-1.1181362972413e-05,0.00141557500709257,-0.0031717246946531,0.00332858777020463,-0.00204374918265494,0.00346287884198158,0.0453139651090762,0.00345932418974751,0.000156863075551527,0.016075995928242,0.00424655111523071,0.00390625,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,3,validation,ENGINEERING_PRIMARY,d,6,-1.31450079784537e-05,0,0.0087318776430935,0,0.00504491600083308,0,0.0100844863344356,-0.523904849212673,0.0087318776430935,-0.00504491600083308,0.017190003755203,0.00419997933355674,0.01171875,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,3,validation,ENGINEERING_PRIMARY,q,6,-4.60189777640966e-06,0,-0.00776351694063717,0,0.000677808504594832,0,0.00779304944527246,-3.05450658849864,-0.00776351694063717,-0.000677808504594832,0.017190003755203,0.00419997933355674,0.01171875,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,3,validation,ENGINEERING_PRIMARY,dq_positive,6,-1.31450079784537e-05,-4.60189777640966e-06,0.0087318776430935,-0.00776351694063717,0.00504491600083308,0.000677808504594832,0.0158933365853158,-0.93719329161184,0.00940968614768833,-0.0128084329414703,0.017190003755203,0.00419997933355674,0.01171875,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,3,validation,ENGINEERING_PRIMARY,dq_negative,6,-1.31450079784537e-05,-4.60189777640966e-06,0.0087318776430935,-0.00776351694063717,0.00504491600083308,0.000677808504594832,0.00850051885225957,-0.325535157666397,0.00805406913849867,-0.00271860093980409,0.017190003755203,0.00419997933355674,0.01171875,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,3,validation,ENGINEERING_PRIMARY,d,12,-1.31450079784537e-05,0,0.0035698677697643,0,0.00412114411268619,0,0.005452319202975,-0.856953785337242,0.0035698677697643,-0.00412114411268619,0.017190003755203,0.00419997933355674,0.01171875,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,3,validation,ENGINEERING_PRIMARY,q,12,-4.60189777640966e-06,0,-0.00468443132615297,0,-0.00120683634711236,0,0.00483739091020715,2.88944854762806,-0.00468443132615297,0.00120683634711236,0.017190003755203,0.00419997933355674,0.01171875,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,3,validation,ENGINEERING_PRIMARY,dq_positive,12,-1.31450079784537e-05,-4.60189777640966e-06,0.0035698677697643,-0.00468443132615297,0.00412114411268619,-0.00120683634711236,0.00911713092554494,-1.30861716459906,0.00236303142265194,-0.00880557543883916,0.017190003755203,0.00419997933355674,0.01171875,256,1
P02_Ld_plus10,P02_Ld_plus10__steady,3,validation,ENGINEERING_PRIMARY,dq_negative,12,-1.31450079784537e-05,-4.60189777640966e-06,0.0035698677697643,-0.00468443132615297,0.00412114411268619,-0.00120683634711236,0.00480980194031331,-0.11738172216933,0.00477670411687666,-0.000563287213466787,0.017190003755203,0.00419997933355674,0.01171875,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,1,calibration,ENGINEERING_PRIMARY,d,6,-5.5117894465839e-06,0,0.00706735167250132,0,0.000815021850575402,0,0.00711419147055536,-0.114814912955015,0.00706735167250132,-0.000815021850575402,0.0203314695062259,0.00538573746728648,0.00390625,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,1,calibration,ENGINEERING_PRIMARY,q,6,-6.55539428316613e-05,0,-0.00716576033392481,0,-0.0044949451898337,0,0.00845888015182029,2.58135476171701,-0.00716576033392481,0.0044949451898337,0.0203314695062259,0.00538573746728648,0.00390625,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,1,calibration,ENGINEERING_PRIMARY,dq_positive,6,-5.5117894465839e-06,-6.55539428316613e-05,0.00706735167250132,-0.00716576033392481,0.000815021850575402,-0.0044949451898337,0.00838511534735846,-1.25898567475886,0.00257240648266763,-0.00798078218450021,0.0203314695062259,0.00538573746728648,0.00390625,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,1,calibration,ENGINEERING_PRIMARY,dq_negative,6,-5.5117894465839e-06,-6.55539428316613e-05,0.00706735167250132,-0.00716576033392481,0.000815021850575402,-0.0044949451898337,0.0131916105164099,-0.502276975453798,0.011562296862335,-0.00635073848334941,0.0203314695062259,0.00538573746728648,0.00390625,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,1,calibration,ENGINEERING_PRIMARY,d,12,-5.5117894465839e-06,0,0.00433345099332259,0,-0.000990470626690394,0,0.00444520298455144,0.224704050299278,0.00433345099332259,0.000990470626690394,0.0203314695062259,0.00538573746728648,0.00390625,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,1,calibration,ENGINEERING_PRIMARY,q,12,-6.55539428316613e-05,0,-0.00389433085608146,0,-0.00629544389260191,0,0.00740259593801572,2.12477662056701,-0.00389433085608146,0.00629544389260191,0.0203314695062259,0.00538573746728648,0.00390625,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,1,calibration,ENGINEERING_PRIMARY,dq_positive,12,-5.5117894465839e-06,-6.55539428316613e-05,0.00433345099332259,-0.00389433085608146,-0.000990470626690394,-0.00629544389260191,0.00350454281877988,-2.16499233991513,-0.00196199289927932,-0.00290386022939107,0.0203314695062259,0.00538573746728648,0.00390625,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,1,calibration,ENGINEERING_PRIMARY,dq_negative,12,-5.5117894465839e-06,-6.55539428316613e-05,0.00433345099332259,-0.00389433085608146,-0.000990470626690394,-0.00629544389260191,0.011697636172412,-0.430790014546076,0.0106288948859245,-0.00488480148277185,0.0203314695062259,0.00538573746728648,0.00390625,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,2,validation,ENGINEERING_PRIMARY,d,6,2.4319880830178e-06,0,0.00730093714625037,0,0.000736683921668186,0,0.00733800970385996,-0.100562287446217,0.00730093714625037,-0.000736683921668186,0.0201210107892794,0.00562265761913559,0.00390625,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,2,validation,ENGINEERING_PRIMARY,q,6,7.33109862705529e-05,0,-0.00735560113177441,0,-0.00490607686061708,0,0.00884163209888555,2.5533695811554,-0.00735560113177441,0.00490607686061708,0.0201210107892794,0.00562265761913559,0.00390625,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,2,validation,ENGINEERING_PRIMARY,dq_positive,6,2.4319880830178e-06,7.33109862705529e-05,0.00730093714625037,-0.00735560113177441,0.000736683921668186,-0.00490607686061708,0.00843921993870725,-1.28306510665402,0.00239486028563329,-0.00809228505344259,0.0201210107892794,0.00562265761913559,0.00390625,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,2,validation,ENGINEERING_PRIMARY,dq_negative,6,2.4319880830178e-06,7.33109862705529e-05,0.00730093714625037,-0.00735560113177441,0.000736683921668186,-0.00490607686061708,0.0138860093618757,-0.496852370336179,0.0122070140068675,-0.00661891721010622,0.0201210107892794,0.00562265761913559,0.00390625,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,2,validation,ENGINEERING_PRIMARY,d,12,2.4319880830178e-06,0,0.00429113750887471,0,-0.000493546108005362,0,0.00431942691578393,0.114512044259844,0.00429113750887471,0.000493546108005362,0.0201210107892794,0.00562265761913559,0.00390625,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,2,validation,ENGINEERING_PRIMARY,q,12,7.33109862705529e-05,0,-0.00334162079830309,0,-0.0066945970006514,0,0.0074822495655239,2.03376522394349,-0.00334162079830309,0.0066945970006514,0.0201210107892794,0.00562265761913559,0.00390625,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,2,validation,ENGINEERING_PRIMARY,dq_positive,12,2.4319880830178e-06,7.33109862705529e-05,0.00429113750887471,-0.00334162079830309,-0.000493546108005362,-0.0066945970006514,0.00372668042232306,-2.27173204566264,-0.00240345949177669,-0.00284807469029773,0.0201210107892794,0.00562265761913559,0.00390625,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,2,validation,ENGINEERING_PRIMARY,dq_negative,12,2.4319880830178e-06,7.33109862705529e-05,0.00429113750887471,-0.00334162079830309,-0.000493546108005362,-0.0066945970006514,0.0116359300407418,-0.335876625383478,0.0109857345095261,-0.00383516690630845,0.0201210107892794,0.00562265761913559,0.00390625,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,3,validation,ENGINEERING_PRIMARY,d,6,-5.48638155396593e-06,0,0.00671639321405822,0,0.000632886225322126,0,0.00674614577222059,-0.0939526506254367,0.00671639321405822,-0.000632886225322126,0.0190729422878503,0.00569927728929954,0.01171875,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,3,validation,ENGINEERING_PRIMARY,q,6,2.43231511142163e-06,0,-0.00683335600142019,0,-0.0044903840122139,0,0.00817669265774931,2.5602234134139,-0.00683335600142019,0.0044903840122139,0.0190729422878503,0.00569927728929954,0.01171875,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,3,validation,ENGINEERING_PRIMARY,dq_positive,6,-5.48638155396593e-06,2.43231511142163e-06,0.00671639321405822,-0.00683335600142019,0.000632886225322126,-0.0044903840122139,0.00779101341001834,-1.28104390606663,0.00222600920184432,-0.00746624222674232,0.0190729422878503,0.00569927728929954,0.01171875,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,3,validation,ENGINEERING_PRIMARY,dq_negative,6,-5.48638155396593e-06,2.43231511142163e-06,0.00671639321405822,-0.00683335600142019,0.000632886225322126,-0.0044903840122139,0.0128077195957593,-0.505356868639374,0.0112067772262721,-0.00620046977609807,0.0190729422878503,0.00569927728929954,0.01171875,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,3,validation,ENGINEERING_PRIMARY,d,12,-5.48638155396593e-06,0,0.00383276612674899,0,-0.00111122232372949,0,0.00399060286612302,0.282190068999595,0.00383276612674899,0.00111122232372949,0.0190729422878503,0.00569927728929954,0.01171875,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,3,validation,ENGINEERING_PRIMARY,q,12,2.43231511142163e-06,0,-0.00346559377458784,0,-0.00536792797162223,0,0.00638944370966568,2.14408000033779,-0.00346559377458784,0.00536792797162223,0.0190729422878503,0.00569927728929954,0.01171875,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,3,validation,ENGINEERING_PRIMARY,dq_positive,12,-5.48638155396593e-06,2.43231511142163e-06,0.00383276612674899,-0.00346559377458784,-0.00111122232372949,-0.00536792797162223,0.00281065594098094,-2.14860951653199,-0.00153516184487324,-0.00235437145085835,0.0190729422878503,0.00569927728929954,0.01171875,256,1
P03_Lq_minus10,P03_Lq_minus10__steady,3,validation,ENGINEERING_PRIMARY,dq_negative,12,-5.48638155396593e-06,2.43231511142163e-06,0.00383276612674899,-0.00346559377458784,-0.00111122232372949,-0.00536792797162223,0.0102761869139102,-0.461599501353751,0.00920069409837122,-0.00457681609831734,0.0190729422878503,0.00569927728929954,0.01171875,256,1
P04_Lq_plus10,P04_Lq_plus10__steady,1,calibration,ENGINEERING_PRIMARY,d,6,-7.71284013165797e-05,0,0.011144961622922,0,0.00204528284382334,0,0.0113310790080928,-0.181496848357157,0.011144961622922,-0.00204528284382334,0.0187482821287371,0.0039131557074698,0.00390625,256,1
P04_Lq_plus10,P04_Lq_plus10__steady,1,calibration,ENGINEERING_PRIMARY,q,6,6.1305672972321e-06,0,-0.00800439477394023,0,0.00487432320163388,0,0.00937173209023113,-2.59461396369839,-0.00800439477394023,-0.00487432320163388,0.0187482821287371,0.0039131557074698,0.00390625,256,1
P04_Lq_plus10,P04_Lq_plus10__steady,1,calibration,ENGINEERING_PRIMARY,dq_positive,6,-7.71284013165797e-05,6.1305672972321e-06,0.011144961622922,-0.00800439477394023,0.00204528284382334,0.00487432320163388,0.0189106717625584,-0.560286490425191,0.0160192848245559,-0.0100496776177636,0.0187482821287371,0.0039131557074698,0.00390625,256,1
P04_Lq_plus10,P04_Lq_plus10__steady,1,calibration,ENGINEERING_PRIMARY,dq_negative,6,-7.71284013165797e-05,6.1305672972321e-06,0.011144961622922,-0.00800439477394023,0.00204528284382334,0.00487432320163388,0.00865054456125138,-0.759930829328568,0.00627063842128809,-0.00595911193011689,0.0187482821287371,0.0039131557074698,0.00390625,256,1
P04_Lq_plus10,P04_Lq_plus10__steady,1,calibration,ENGINEERING_PRIMARY,d,12,-7.71284013165797e-05,0,0.00708654647023665,0,0.00168572485391422,0,0.00728428508214277,-0.233536432221453,0.00708654647023665,-0.00168572485391422,0.0187482821287371,0.0039131557074698,0.00390625,256,1
P04_Lq_plus10,P04_Lq_plus10__steady,1,calibration,ENGINEERING_PRIMARY,q,12,6.1305672972321e-06,0,-0.00827203881134845,0,0.00450180662129339,0,0.00941769021320919,-2.64319810893911,-0.00827203881134845,-0.00450180662129339,0.0187482821287371,0.0039131557074698,0.00390625,256,1
P04_Lq_plus10,P04_Lq_plus10__steady,1,calibration,ENGINEERING_PRIMARY,dq_positive,12,-7.71284013165797e-05,6.1305672972321e-06,0.00708654647023665,-0.00827203881134845,0.00168572485391422,0.00450180662129339,0.0152789719741611,-0.709863108477948,0.01158835309153,-0.00995776366526267,0.0187482821287371,0.0039131557074698,0.00390625,256,1
P04_Lq_plus10,P04_Lq_plus10__steady,1,calibration,ENGINEERING_PRIMARY,dq_negative,12,-7.71284013165797e-05,6.1305672972321e-06,0.00708654647023665,-0.00827203881134845,0.00168572485391422,0.00450180662129339,0.00707533826983616,-1.19682323765653,0.00258473984894326,-0.00658631395743423,0.0187482821287371,0.0039131557074698,0.00390625,256,1
P04_Lq_plus10,P04_Lq_plus10__steady,2,validation,ENGINEERING_PRIMARY,d,6,2.7517898076494e-05,0,0.0103255593217301,0,-0.00112163333254776,0,0.0103863004308199,0.108202624972061,0.0103255593217301,0.00112163333254776,0.0185204175445966,0.00389277813652842,0.00390625,256,1
P04_Lq_plus10,P04_Lq_plus10__steady,2,validation,ENGINEERING_PRIMARY,q,6,0.000167510661746208,0,-0.00599973699203774,0,0.00581493265088805,0,0.00835525497564198,-2.37183515361376,-0.00599973699203774,-0.00581493265088805,0.0185204175445966,0.00389277813652842,0.00390625,256,1
