case_id,condition_id,stage,range_class,Jd_limit_A2,Jq_limit_A2,single_vector_ratio,double_vector_ratio,three_vector_ratio,zero_vector_dwell_ratio,mode_change_L1_vs_default,average_switching_frequency_Hz,total_switching_actions
B_C03_013,C03,focused_scan,reasonable_extension_range,0.26,0.16,0.00124843945068664,0.98501872659176,0.0137328339575531,0.750653964684966,0.0324594257178523,9080.31627132751,2182
B_C03_014,C03,focused_scan,reasonable_extension_range,0.26,0.4,0.215980024968789,0.770287141073658,0.0137328339575531,0.758059722707108,0.429463171036205,7507.28256346234,1804
B_C03_015,C03,focused_scan,reasonable_extension_range,0.26,0.82,0.212234706616729,0.781523096129838,0.00624219725343321,0.757125918540117,0.421972534332085,7407.40740740741,1780
B_C03_016,C03,focused_scan,reasonable_extension_range,0.26,1,0.204744069912609,0.786516853932584,0.00873907615480649,0.755015269466136,0.406991260923845,7382.43861839367,1774
B_C03_017,C03,focused_scan,reasonable_extension_range,0.82,0.4,0.35705368289638,0.64294631710362,0,0.755797868369914,0.711610486891387,6075.73866000832,1460
B_C03_018,C03,focused_scan,reasonable_extension_range,0.82,0.64,0.32334581772784,0.67665418227216,0,0.739285013904287,0.644194756554307,5817.72784019975,1398
B_C03_019,C03,focused_scan,reasonable_extension_range,0.82,0.82,0.298377028714107,0.701622971285893,0,0.731199722815568,0.594257178526841,5934.24885559717,1426
B_C03_020,C03,focused_scan,reasonable_extension_range,0.82,1,0.370786516853933,0.629213483146067,0,0.758991236990199,0.739076154806493,5834.37369954224,1402
B_C03_021,C03,focused_scan,reasonable_extension_range,1,0.4,0.328339575530587,0.671660424469413,0,0.738559064112825,0.654182272159801,5934.24885559717,1426
B_C03_022,C03,focused_scan,reasonable_extension_range,1,0.82,0.290886392009988,0.709113607990012,0,0.725697443461525,0.579275905118603,5826.05076987099,1400
B_C04_001,C04,focused_scan,paper_experimental_range,0.01,0.01125,0.00124843945068664,0.204744069912609,0.794007490636704,0.710777142965533,1.33832709113608,12617.5613816063,3032
B_C04_002,C04,focused_scan,paper_experimental_range,0.025,0,0.00124843945068664,0.214731585518102,0.784019975031211,0.710876208756492,1.31835205992509,12575.9467332501,3022
B_C04_003,C04,focused_scan,paper_experimental_range,0.025,0.01125,0.00124843945068664,0.255930087390762,0.742821473158552,0.710551974897672,1.23595505617977,12434.456928839,2988
B_C04_004,C04,focused_scan,paper_experimental_range,0.1,0.1,0.00124843945068664,0.660424469413233,0.33832709113608,0.711478599172298,0.426966292134832,11086.1423220974,2664
B_C04_005,C04,focused_scan,paper_experimental_range,0.1,0.16,0.00124843945068664,0.806491885143571,0.192259675405743,0.71275520421351,0.134831460674157,10611.7353308365,2550
B_C04_006,C04,focused_scan,paper_experimental_range,0.1,0.4,0.00124843945068664,0.772784019975031,0.225967540574282,0.708460048838823,0.202247191011236,10212.2347066167,2454
B_C04_007,C04,focused_scan,paper_experimental_range,0.16,0.1,0.00124843945068664,0.873907615480649,0.124843945068664,0.711919466696722,0,10353.7245110279,2488
B_C04_008,C04,focused_scan,paper_experimental_range,0.16,0.4,0.0399500624219725,0.858926342072409,0.101123595505618,0.711960336281427,0.0774032459425718,9662.92134831461,2322
B_C04_009,C04,focused_scan,paper_experimental_range,0.26,0.1,0.00124843945068664,0.987515605493134,0.0112359550561798,0.711979340219856,0.227215980024969,9687.89013732834,2328
B_C04_010,C04,focused_scan,paper_experimental_range,0.26,0.16,0.00124843945068664,0.98501872659176,0.0137328339575531,0.710689666083089,0.222222222222222,9571.36912193092,2300
B_C04_011,C04,focused_scan,paper_experimental_range,0.26,0.4,0.00873907615480649,0.976279650436954,0.0149812734082397,0.709141368198996,0.219725343320849,9271.74365376613,2228
B_C04_012,C04,focused_scan,paper_experimental_range,0.26,0.82,0.15605493133583,0.811485642946317,0.0324594257178527,0.706166016810869,0.309612983770287,7865.16853932584,1890
B_C04_013,C04,focused_scan,paper_experimental_range,0.26,1,0.169787765293383,0.805243445692884,0.0249687890137328,0.707974709778565,0.337078651685393,7707.0328755722,1852
B_C04_014,C04,focused_scan,paper_experimental_range,0.36,0.82,0.161048689138577,0.826466916354557,0.0124843945068664,0.710227133243247,0.31960049937578,7781.9392426134,1870
B_C04_015,C04,focused_scan,paper_experimental_range,0.5,0.82,0.247191011235955,0.750312109862672,0.00249687890137328,0.711429560892847,0.491885143570536,7116.10486891386,1710
B_C04_016,C04,focused_scan,paper_experimental_range,0.5,1,0.250936329588015,0.749063670411985,0,0.712041155623401,0.499375780274656,7016.22971285893,1686
B_C04_017,C04,focused_scan,paper_experimental_range,0.82,0.4,0.0823970037453183,0.916354556803995,0.00124843945068664,0.71058847254253,0.247191011235955,8805.65959217645,2116
B_C04_018,C04,focused_scan,paper_experimental_range,0.82,0.64,0.297128589263421,0.702871410736579,0,0.709754980128423,0.591760299625468,6591.76029962547,1584
B_C04_019,C04,focused_scan,paper_experimental_range,0.82,0.82,0.285892634207241,0.714107365792759,0,0.703845527704704,0.569288389513108,6408.65584685809,1540
B_C04_020,C04,focused_scan,paper_experimental_range,0.82,1,0.300873907615481,0.699126092384519,0,0.702841686540235,0.599250936329588,6358.71826883063,1528
B_C04_021,C04,focused_scan,paper_experimental_range,1,0.4,0.0823970037453183,0.917602996254682,0,0.708114078100544,0.249687890137329,8872.2430295464,2132
B_C04_022,C04,focused_scan,paper_experimental_range,1,0.82,0.303370786516854,0.696629213483146,0,0.692173772758116,0.604244694132334,6109.0303786933,1468
B_C07_001,C07,focused_scan,reasonable_extension_range,0.01,0.01125,0.000644745325596389,0.368149580915538,0.631205673758865,0.847276132753276,1.25983236621535,12061.0358908231,5612
B_C07_002,C07,focused_scan,reasonable_extension_range,0.025,0,0.000644745325596389,0.326241134751773,0.673114119922631,0.847133291259644,1.34364925854288,12198.5815602837,5676
B_C07_003,C07,focused_scan,reasonable_extension_range,0.025,0.01125,0.000644745325596389,0.500322372662798,0.499032882011605,0.847460222547604,0.995486782720825,11605.415860735,5400
B_C07_004,C07,focused_scan,reasonable_extension_range,0.1,0.1,0.000644745325596389,0.989684074790458,0.00967117988394584,0.846358634573008,0.410058027079304,9267.13947990544,4312
B_C07_005,C07,focused_scan,reasonable_extension_range,0.1,0.16,0.137975499677627,0.85170857511283,0.0103159252095422,0.84513861186589,0.135396518375241,7926.06920266495,3688
B_C07_006,C07,focused_scan,reasonable_extension_range,0.1,0.4,0.164410058027079,0.831076724693746,0.00451321727917473,0.843945583826052,0.082527401676338,7517.7304964539,3498
B_C07_007,C07,focused_scan,reasonable_extension_range,0.16,0.1,0.000644745325596389,0.994842037395229,0.00451321727917473,0.845601641085388,0.410058027079304,9366.00042983022,4358
B_C07_008,C07,focused_scan,reasonable_extension_range,0.16,0.4,0.221792392005158,0.776918117343649,0.00128949065119278,0.844416687044814,0.03223726627982,7014.82914248872,3264
B_C07_009,C07,focused_scan,reasonable_extension_range,0.26,0.1,0.00451321727917473,0.994842037395229,0.000644745325596389,0.843171973326377,0.40361057382334,9357.40382548893,4354
B_C07_010,C07,focused_scan,reasonable_extension_range,0.26,0.16,0.290135396518375,0.709219858156028,0.000644745325596389,0.841325507317798,0.168923275306254,6511.92778852353,3030
B_C07_011,C07,focused_scan,reasonable_extension_range,0.26,0.4,0.279819471308833,0.718891038039974,0.00128949065119278,0.836997820899476,0.14829142488717,6322.80249301526,2942
B_C07_012,C07,focused_scan,reasonable_extension_range,0.26,0.82,0.373952288845906,0.625402965828498,0.000644745325596389,0.841617719463345,0.336557059961315,5613.58263485923,2612
B_C07_013,C07,focused_scan,reasonable_extension_range,0.26,1,0.368794326241135,0.631205673758865,0,0.83765370734518,0.326241134751774,5613.58263485923,2612
B_C07_014,C07,focused_scan,reasonable_extension_range,0.36,0.82,0.348807221147647,0.651192778852353,0,0.833530459632746,0.286266924564798,5471.73866322802,2546
B_C07_015,C07,focused_scan,reasonable_extension_range,0.5,0.82,0.390070921985816,0.609929078014184,0,0.830673058440919,0.368794326241136,5106.3829787234,2376
B_C07_016,C07,focused_scan,reasonable_extension_range,0.5,1,0.415215989684075,0.584784010315925,0,0.834294217638489,0.419084461637654,4951.64410058027,2304
B_C07_017,C07,focused_scan,reasonable_extension_range,0.82,0.4,0.384912959381044,0.615087040618955,0,0.840640054484444,0.358478401031593,5609.28433268859,2610
B_C07_018,C07,focused_scan,reasonable_extension_range,0.82,0.64,0.493874919406834,0.506125080593166,0,0.83620373396233,0.576402321083172,4401.46142273802,2048
B_C07_019,C07,focused_scan,reasonable_extension_range,0.82,0.82,0.49645390070922,0.50354609929078,0,0.833696814262652,0.581560283687944,4319.79368149581,2010
B_C07_020,C07,focused_scan,reasonable_extension_range,0.82,1,0.562217923920052,0.437782076079948,0,0.842722196819775,0.713088330109608,3993.12271652697,1858
B_C07_021,C07,focused_scan,reasonable_extension_range,1,0.4,0.417150225660864,0.582849774339136,0,0.843166023855321,0.422952933591232,5433.05394369224,2528
B_C07_022,C07,focused_scan,reasonable_extension_range,1,0.82,0.516441005802708,0.483558994197292,0,0.833918873196374,0.62153449387492,4173.65140769396,1942
B_C08_001,C08,focused_scan,reasonable_extension_range,0.01,0.01125,0.00124843945068664,0.230961298377029,0.767790262172285,0.730252299128033,1.42322097378277,12534.3320848939,3012
B_C08_002,C08,focused_scan,reasonable_extension_range,0.025,0,0.00124843945068664,0.217228464419476,0.781523096129838,0.730219715623154,1.45068664169788,12567.6238035789,3020
B_C08_003,C08,focused_scan,reasonable_extension_range,0.025,0.01125,0.00124843945068664,0.294631710362047,0.704119850187266,0.730274731253462,1.29588014981273,12317.9359134415,2960
B_C08_004,C08,focused_scan,reasonable_extension_range,0.1,0.1,0.00124843945068664,0.757802746566791,0.240948813982522,0.731388963277573,0.369538077403246,10786.5168539326,2592
B_C08_005,C08,focused_scan,reasonable_extension_range,0.1,0.16,0.00124843945068664,0.799001248439451,0.199750312109863,0.73106851817045,0.287141073657927,10628.3811901789,2554
B_C08_006,C08,focused_scan,reasonable_extension_range,0.1,0.4,0.00374531835205993,0.82521847690387,0.17103620474407,0.719034882474922,0.234706616729088,9504.78568456097,2284
B_C08_007,C08,focused_scan,reasonable_extension_range,0.16,0.1,0.00124843945068664,0.935081148564295,0.0636704119850187,0.731831979671632,0.0149812734082388,10178.9429879318,2446
B_C08_008,C08,focused_scan,reasonable_extension_range,0.16,0.4,0.0299625468164794,0.897627965043695,0.0724094881398252,0.726526052395129,0.089887640449438,9612.98377028714,2310
B_C08_009,C08,focused_scan,reasonable_extension_range,0.26,0.1,0.00124843945068664,0.98501872659176,0.0137328339575531,0.730265747841204,0.0848938826466918,9612.98377028714,2310
B_C08_010,C08,focused_scan,reasonable_extension_range,0.26,0.16,0.00124843945068664,0.98876404494382,0.00998751560549313,0.72913927581838,0.0923845193508117,9454.8481065335,2272
B_C08_011,C08,focused_scan,reasonable_extension_range,0.26,0.4,0.139825218476904,0.808988764044944,0.0511860174781523,0.729791606655802,0.277153558052434,8131.50228880566,1954
B_C08_012,C08,focused_scan,reasonable_extension_range,0.5,0.82,0.230961298377029,0.769038701622971,0,0.726658040132835,0.459425717852684,6974.6150645027,1676
B_C08_013,C08,focused_scan,reasonable_extension_range,0.5,1,0.240948813982522,0.759051186017478,0,0.726901696009643,0.47940074906367,6899.70869746151,1658
B_C08_014,C08,focused_scan,reasonable_extension_range,0.64,0.82,0.270911360799001,0.729088639200999,0,0.724584992887641,0.539325842696628,6625.05201831044,1592
B_C08_015,C08,focused_scan,reasonable_extension_range,0.82,0.4,0.249687890137328,0.750312109862672,0,0.723871537677536,0.496878901373282,6849.77111943404,1646
B_C08_016,C08,focused_scan,reasonable_extension_range,0.82,0.64,0.249687890137328,0.750312109862672,0,0.714320097847102,0.496878901373282,6650.02080732418,1598
B_C08_017,C08,focused_scan,reasonable_extension_range,0.82,0.82,0.283395755305868,0.716604244694132,0,0.721212215514461,0.564294631710362,6441.94756554307,1548
B_C08_018,C08,focused_scan,reasonable_extension_range,0.82,1,0.324594257178527,0.675405742821473,0,0.723343529820677,0.64669163545568,6225.55139409072,1496
B_C08_019,C08,focused_scan,reasonable_extension_range,1,0.4,0.283395755305868,0.716604244694132,0,0.715968755207461,0.564294631710362,6483.56221389929,1558
B_C08_020,C08,focused_scan,reasonable_extension_range,1,0.82,0.268414481897628,0.731585518102372,0,0.695355666389789,0.534332084893882,6208.90553474823,1492
B_C09_001,C09,focused_scan,reasonable_extension_range,0.01,0.01125,0.000644745325596389,0.325596389426177,0.673758865248227,0.821865476597272,1.33333333333333,12202.8798624543,5678
B_C09_002,C09,focused_scan,reasonable_extension_range,0.025,0,0.000644745325596389,0.327530625402966,0.671824629271438,0.821806342083933,1.32946486137975,12189.9849559424,5672
B_C09_003,C09,focused_scan,reasonable_extension_range,0.025,0.01125,0.000644745325596389,0.449387491940683,0.54996776273372,0.822152041914617,1.08575112830432,11777.3479475607,5480
B_C09_004,C09,focused_scan,reasonable_extension_range,0.1,0.1,0.000644745325596389,0.99290780141844,0.00644745325596389,0.820841535318011,0.404900064474533,9383.19363851279,4366
B_C09_005,C09,focused_scan,reasonable_extension_range,0.1,0.16,0.168278529980658,0.792392005157963,0.0393294648613798,0.819858217086019,0.0683430045132175,7844.40146142274,3650
B_C09_006,C09,focused_scan,reasonable_extension_range,0.1,0.4,0.166344294003868,0.820760799484204,0.0128949065119278,0.821015044873779,0.0722114764667965,7711.15409413282,3588
B_C09_007,C09,focused_scan,reasonable_extension_range,0.16,0.1,0.000644745325596389,0.996131528046422,0.00322372662798195,0.821111852548361,0.411347517730497,9408.98345153664,4378
B_C09_008,C09,focused_scan,reasonable_extension_range,0.16,0.4,0.192134107027724,0.806576402321083,0.00128949065119278,0.819206813937886,0.0322372662798194,7307.11369009241,3400
B_C09_009,C09,focused_scan,reasonable_extension_range,0.26,0.1,0.000644745325596389,0.998065764023211,0.00128949065119278,0.820865811751345,0.415215989684075,9340.21061680636,4346
B_C09_010,C09,focused_scan,reasonable_extension_range,0.26,0.16,0.315925209542231,0.683430045132173,0.000644745325596389,0.820557491237763,0.226950354609929,6404.47023425747,2980
B_C09_011,C09,focused_scan,reasonable_extension_range,0.26,0.4,0.277240490006447,0.722114764667956,0.000644745325596389,0.812787785569004,0.149580915538362,6292.71437782076,2928
B_C09_012,C09,focused_scan,reasonable_extension_range,0.82,0.4,0.39651837524178,0.603481624758221,0,0.815973957041051,0.388136686009026,5510.42338276381,2564
B_C09_013,C09,focused_scan,reasonable_extension_range,0.82,0.64,0.488072211476467,0.511927788523533,0,0.81223476784815,0.571244358478401,4564.79690522244,2124
B_C09_014,C09,focused_scan,reasonable_extension_range,0.82,0.82,0.480980012894906,0.519019987105093,0,0.810576850071164,0.55705996131528,4521.81388351601,2104
B_C09_015,C09,focused_scan,reasonable_extension_range,0.82,1,0.540296582849774,0.459703417150226,0,0.822531556236834,0.675693101225015,4259.61745110681,1982
B_C09_016,C09,focused_scan,reasonable_extension_range,1,0.4,0.4107027724049,0.5892972275951,0,0.820510143254626,0.416505480335267,5510.42338276381,2564
B_C09_017,C09,focused_scan,reasonable_extension_range,1,0.82,0.52675693101225,0.47324306898775,0,0.817261267187172,0.648613797549967,4294.00386847195,1998
B_C10_001,C10,focused_scan,reasonable_extension_range,0.01,0.01125,0.00124843945068664,0.204744069912609,0.794007490636704,0.678641277105286,1.33832709113608,12617.5613816063,3032
B_C10_002,C10,focused_scan,reasonable_extension_range,0.025,0,0.00124843945068664,0.214731585518102,0.784019975031211,0.678751347679056,1.31835205992509,12575.9467332501,3022
B_C10_003,C10,focused_scan,reasonable_extension_range,0.025,0.01125,0.00124843945068664,0.255930087390762,0.742821473158552,0.678391087074272,1.23595505617977,12434.456928839,2988
B_C10_004,C10,focused_scan,reasonable_extension_range,0.1,0.1,0.00124843945068664,0.660424469413233,0.33832709113608,0.679420668540755,0.426966292134832,11086.1423220974,2664
B_C10_005,C10,focused_scan,reasonable_extension_range,0.1,0.16,0.00124843945068664,0.806491885143571,0.192259675405743,0.680839116558504,0.134831460674157,10611.7353308365,2550
B_C10_006,C10,focused_scan,reasonable_extension_range,0.1,0.4,0.00124843945068664,0.772784019975031,0.225967540574282,0.676066777355273,0.202247191011236,10212.2347066167,2454
B_C10_007,C10,focused_scan,reasonable_extension_range,0.16,0.1,0.00124843945068664,0.873907615480649,0.124843945068664,0.679910520978001,0,10353.7245110279,2488
B_C10_008,C10,focused_scan,reasonable_extension_range,0.16,0.4,0.0399500624219725,0.858926342072409,0.101123595505618,0.679955932791029,0.0774032459425718,9662.92134831461,2322
B_C10_009,C10,focused_scan,reasonable_extension_range,0.26,0.1,0.00124843945068664,0.987515605493134,0.0112359550561798,0.679977045383993,0.227215980024969,9687.89013732834,2328
B_C10_010,C10,focused_scan,reasonable_extension_range,0.26,0.16,0.00124843945068664,0.98501872659176,0.0137328339575531,0.678544075290015,0.222222222222222,9571.36912193092,2300
B_C10_011,C10,focused_scan,reasonable_extension_range,0.26,0.4,0.00873907615480649,0.976279650436954,0.0149812734082397,0.676823697244928,0.219725343320849,9271.74365376613,2228
B_C10_012,C10,focused_scan,reasonable_extension_range,0.26,0.82,0.15605493133583,0.811485642946317,0.0324594257178527,0.673517790660248,0.309612983770287,7865.16853932584,1890
B_C10_013,C10,focused_scan,reasonable_extension_range,0.26,1,0.16729088639201,0.811485642946317,0.0212234706616729,0.674956131329348,0.332084893882647,7690.38701622971,1848
B_C10_014,C10,focused_scan,reasonable_extension_range,0.36,0.82,0.161048689138577,0.826466916354557,0.0124843945068664,0.678030150719842,0.31960049937578,7781.9392426134,1870
B_C10_015,C10,focused_scan,reasonable_extension_range,0.5,0.82,0.247191011235955,0.750312109862672,0.00249687890137328,0.679366180494604,0.491885143570536,7116.10486891386,1710
B_C10_016,C10,focused_scan,reasonable_extension_range,0.5,1,0.240948813982522,0.759051186017478,0,0.678721197338018,0.47940074906367,7024.55264253017,1688
B_C10_017,C10,focused_scan,reasonable_extension_range,0.82,0.4,0.0823970037453183,0.916354556803995,0.00124843945068664,0.678431631080488,0.247191011235955,8805.65959217645,2116
B_C10_018,C10,focused_scan,reasonable_extension_range,0.82,0.64,0.297128589263421,0.702871410736579,0,0.677505510643918,0.591760299625468,6591.76029962547,1584
B_C10_019,C10,focused_scan,reasonable_extension_range,0.82,0.82,0.285892634207241,0.714107365792759,0,0.670939470730379,0.569288389513108,6408.65584685809,1540
B_C10_020,C10,focused_scan,reasonable_extension_range,0.82,1,0.300873907615481,0.699126092384519,0,0.669824076484059,0.599250936329588,6358.71826883063,1528
B_C10_021,C10,focused_scan,reasonable_extension_range,1,0.4,0.0823970037453183,0.917602996254682,0,0.675682309895238,0.249687890137329,8872.2430295464,2132
B_C10_022,C10,focused_scan,reasonable_extension_range,1,0.82,0.303370786516854,0.696629213483146,0,0.657970853042899,0.604244694132334,6109.0303786933,1468
B_C11_001,C11,focused_scan,reasonable_extension_range,0.01,0.01125,0.000644745325596389,0.33397807865893,0.665377176015474,0.839800215546709,1.3036750483559,12172.7917472598,5664
B_C11_002,C11,focused_scan,reasonable_extension_range,0.025,0,0.000644745325596389,0.328175370728562,0.671179883945841,0.83962587332622,1.31528046421663,12185.6866537718,5670
B_C11_003,C11,focused_scan,reasonable_extension_range,0.025,0.01125,0.000644745325596389,0.462927143778208,0.536428110896196,0.839821788889762,1.04577691811734,11725.768321513,5456
B_C11_004,C11,focused_scan,reasonable_extension_range,0.1,0.1,0.0941328175370729,0.878143133462282,0.0277240490006447,0.836645245038008,0.184397163120568,8433.26885880077,3924
B_C11_005,C11,focused_scan,reasonable_extension_range,0.1,0.16,0.120567375886525,0.854932301740812,0.0245003223726628,0.837558554558162,0.131528046421664,8192.56393724479,3812
B_C11_006,C11,focused_scan,reasonable_extension_range,0.1,0.4,0.199226305609284,0.780786589297228,0.0199871050934881,0.836890386825737,0.0386847195357819,7362.99161831077,3426
B_C11_007,C11,focused_scan,reasonable_extension_range,0.16,0.1,0.168278529980658,0.825274016763378,0.00644745325596389,0.837699428216396,0.0502901353965183,7758.43541800989,3610
B_C11_008,C11,focused_scan,reasonable_extension_range,0.16,0.4,0.259187620889749,0.72856221792392,0.0122501611863314,0.836912222000128,0.145712443584784,6761.2293144208,3146
B_C11_009,C11,focused_scan,reasonable_extension_range,0.26,0.1,0.20180528691167,0.794326241134752,0.00386847195357834,0.83299076940299,0.0309477756286258,7268.42897055663,3382
B_C11_010,C11,focused_scan,reasonable_extension_range,0.26,0.16,0.241779497098646,0.756931012250161,0.00128949065119278,0.833317601118111,0.110896196002578,6825.70384698044,3176
B_C11_011,C11,focused_scan,reasonable_extension_range,0.26,0.4,0.392649903288201,0.60541586073501,0.00193423597678917,0.834028912787006,0.412637008381688,5458.8437567161,2540
B_C11_012,C11,focused_scan,reasonable_extension_range,0.82,0.4,0.49645390070922,0.50354609929078,0,0.832352624492442,0.620245003223726,4547.60369653987,2116
B_C11_013,C11,focused_scan,reasonable_extension_range,0.82,0.64,0.476466795615732,0.522888459058672,0.000644745325596389,0.829629762576736,0.58027079303675,4543.30539436922,2114
B_C11_014,C11,focused_scan,reasonable_extension_range,0.82,0.82,0.517085751128304,0.482914248871696,0,0.831779251063033,0.661508704061894,4311.19707715452,2006
B_C11_015,C11,focused_scan,reasonable_extension_range,0.82,1,0.557704706640877,0.442295293359123,0,0.833418263215505,0.74274661508704,3980.22781001504,1852
B_C11_016,C11,focused_scan,reasonable_extension_range,1,0.4,0.509348807221148,0.490651192778852,0,0.830162133339184,0.646034816247582,4401.46142273802,2048
B_C11_017,C11,focused_scan,reasonable_extension_range,1,0.82,0.575112830431979,0.424887169568021,0,0.838916464957469,0.777562862669244,3975.9295078444,1850
