cohort_type,cohort,predictor,causality_class,ranking_valid,sample_count,candidate_bank_semantics,top1_flip_vs_P0_rate,top3_flip_vs_P0_rate,mode_flip_vs_P0_rate,feasibility_flip_vs_P0_rate,top1_agreement_with_P5_rate,top1_recovery_eligible_count,top1_recovered_count,top1_recovery_rate,top1_new_error_count,mode_recovery_eligible_count,mode_recovered_count,mode_recovery_rate,mode_new_error_count,top3_jaccard_vs_P5,S2_changed_command_rate,diagnostic_top1_voltage_changed_rate
case,P06_controller_high_L,P3a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0167084377610693,0.100250626566416,0.0150375939849624,0.075187969924812,0.998329156223893,22,20,0.909090909090909,0,18,18,1,0,0.963659147869674,NaN,0.0325814536340852
case,P06_controller_high_L,P3b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.01669449081803,0.108514190317195,0.015025041736227,0.0759599332220367,0.998330550918197,22,20,0.909090909090909,0,18,18,1,0,0.967028380634391,NaN,0.0325542570951586
case,P06_controller_high_L,P3c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0183639398998331,0.110183639398998,0.015025041736227,0.0759599332220367,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0342237061769616
case,P06_controller_high_L,P4,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0183639398998331,0.110183639398998,0.015025041736227,0.0759599332220367,1,22,22,1,0,18,18,1,0,0.967863105175292,NaN,0.0342237061769616
case,P06_controller_high_L,P5,offline_plant_replay_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0183639398998331,0.141068447412354,0.015025041736227,0.0759599332220367,1,22,22,1,0,18,18,1,0,1,NaN,0.0342237061769616
case,P07_controller_low_L,P0,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,0.965776293823038,41,0,0,0,37,0,0,0,0.963689482470785,NaN,0.00751252086811352
case,P07_controller_low_L,P1,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.374791318864775,0.567612687813022,0.374791318864775,1,0.621869782971619,41,0,0,412,37,0,0,412,0.728714524207012,NaN,0.374791318864775
case,P07_controller_low_L,P2a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0534670008354219,0.152046783625731,0.0150375939849624,0.0342522974101921,0.912280701754386,41,0,0,64,37,0,0,18,0.909774436090226,NaN,0.0459482038429407
case,P07_controller_low_L,P2b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.671953255425709,0.831385642737897,0.14440734557596,0.99415692821369,0.313856427378965,41,12,0.292682926829268,793,37,9,0.243243243243243,164,0.579048414023372,NaN,0.664440734557596
case,P07_controller_low_L,P2c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0634390651085142,0.0609348914858097,0.0459098497495826,0.0425709515859766,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0559265442404007
case,P07_controller_low_L,P3a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0401002506265664,0.0576441102756892,0.0384294068504595,0.0158730158730159,0.990810359231412,41,39,0.951219512195122,9,37,37,1,9,0.992481203007519,NaN,0.0325814536340852
case,P07_controller_low_L,P3b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0333889816360601,0.0584307178631052,0.0308848080133556,0.0158597662771285,0.999165275459099,41,40,0.975609756097561,0,37,37,1,0,0.992904841402337,NaN,0.0409015025041736
case,P07_controller_low_L,P3c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0333889816360601,0.0383973288814691,0.0308848080133556,0.01669449081803,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0409015025041736
case,P07_controller_low_L,P4,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0333889816360601,0.0383973288814691,0.0308848080133556,0.01669449081803,0.999165275459099,41,40,0.975609756097561,0,37,37,1,0,0.982470784641068,NaN,0.0409015025041736
case,P07_controller_low_L,P5,offline_plant_replay_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0342237061769616,0.0726210350584307,0.0308848080133556,0.01669449081803,1,41,41,1,0,37,37,1,0,1,NaN,0.0417362270450751
case,P08_opposed_20pct,P0,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,0.954090150250417,55,0,0,0,38,0,0,0,0.792153589315526,NaN,0.0459098497495826
case,P08_opposed_20pct,P1,causal_original,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.367278797996661,0.597662771285476,0.186143572621035,0.742904841402337,0.625208681135225,55,23,0.418181818181818,417,38,10,0.263157894736842,213,0.731636060100167,NaN,0.321368948247078
case,P08_opposed_20pct,P2a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0718462823725982,0.177109440267335,0.0075187969924812,0.108604845446951,0.888888888888889,55,4,0.0727272727272727,82,38,0,0,9,0.756892230576441,NaN,0.117794486215539
case,P08_opposed_20pct,P2b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.546744574290484,0.857262103505843,0.289649415692821,0.931552587646077,0.459098497495826,55,30,0.545454545454545,623,38,27,0.710526315789474,318,0.532136894824708,NaN,0.592654424040067
case,P08_opposed_20pct,P2c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.013355592654424,0.155258764607679,0.00834724540901502,0.115191986644407,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0592654424040067
case,P08_opposed_20pct,P3a,causal_previous_period_oracle,1,1197,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0409356725146199,0.41436925647452,0.0384294068504595,0.0885547201336675,0.979949874686717,55,40,0.727272727272727,9,38,37,0.973684210526316,9,0.986633249791145,NaN,0.0868838763575606
case,P08_opposed_20pct,P3b,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0425709515859766,0.420701168614357,0.0383973288814691,0.0959933222036728,0.981636060100167,55,42,0.763636363636364,9,38,37,0.973684210526316,9,0.991235392320534,NaN,0.0884808013355593
case,P08_opposed_20pct,P3c,noncausal_future_endpoint_oracle,0,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0509181969949917,0.414858096828047,0.0383973288814691,0.0809682804674457,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0968280467445743
case,P08_opposed_20pct,P4,offline_physical_parameter_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0509181969949917,0.414858096828047,0.0383973288814691,0.0809682804674457,0.989983305509182,55,52,0.945454545454545,9,38,37,0.973684210526316,9,0.999582637729549,NaN,0.0968280467445743
case,P08_opposed_20pct,P5,offline_plant_replay_oracle,1,1198,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.0459098497495826,0.415692821368948,0.0317195325542571,0.0734557595993322,1,55,55,1,0,38,38,1,0,1,NaN,0.0918196994991653
case,B01_500rpm_20A_48V_fast,P0,causal_original,1,3,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,1,0,0,NaN,0,0,0,NaN,0,1,0,0
case,B01_500rpm_20A_48V_fast,P1,causal_original,1,3,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,1,0,0,NaN,0,0,0,NaN,0,1,0,0
case,B01_500rpm_20A_48V_fast,P2a,causal_previous_period_oracle,1,2,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,1,0,0,NaN,0,0,0,NaN,0,1,0,0
case,B01_500rpm_20A_48V_fast,P2b,offline_physical_parameter_oracle,1,3,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,1,0,0,NaN,0,0,0,NaN,0,1,0,0
case,B01_500rpm_20A_48V_fast,P2c,noncausal_future_endpoint_oracle,0,3,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,NaN,0,0,NaN,0,0,0,NaN,0,NaN,0,0
case,B01_500rpm_20A_48V_fast,P3a,causal_previous_period_oracle,1,2,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,1,0,0,NaN,0,0,0,NaN,0,1,0,0
case,B01_500rpm_20A_48V_fast,P3b,offline_physical_parameter_oracle,1,3,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,1,0,0,NaN,0,0,0,NaN,0,1,0,0
case,B01_500rpm_20A_48V_fast,P3c,noncausal_future_endpoint_oracle,0,3,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,NaN,0,0,NaN,0,0,0,NaN,0,NaN,0,0
case,B01_500rpm_20A_48V_fast,P4,offline_physical_parameter_oracle,1,3,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,1,0,0,NaN,0,0,0,NaN,0,1,0,0
case,B01_500rpm_20A_48V_fast,P5,offline_plant_replay_oracle,1,3,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,1,0,0,NaN,0,0,0,NaN,0,1,0,0
case,B02_500rpm_negid_48V,P0,causal_original,1,451,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,0.995565410199557,2,0,0,0,1,0,0,0,0.964523281596452,NaN,0.0199556541019956
case,B02_500rpm_negid_48V,P1,causal_original,1,451,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0,0,0,0,0.995565410199557,2,0,0,0,1,0,0,0,0.964523281596452,NaN,0.0199556541019956
case,B02_500rpm_negid_48V,P2a,causal_previous_period_oracle,1,450,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00444444444444444,0.0377777777777778,0.00222222222222222,0.00444444444444444,1,2,2,1,0,1,1,1,0,0.947777777777778,NaN,0.02
case,B02_500rpm_negid_48V,P2b,offline_physical_parameter_oracle,1,451,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00443458980044346,0.0399113082039911,0.00221729490022173,0.024390243902439,1,2,2,1,0,1,1,1,0,0.9490022172949,NaN,0.0199556541019956
case,B02_500rpm_negid_48V,P2c,noncausal_future_endpoint_oracle,0,451,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00443458980044346,0.0465631929046563,0.00221729490022173,0.024390243902439,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0199556541019956
case,B02_500rpm_negid_48V,P3a,causal_previous_period_oracle,1,450,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00444444444444444,0.0377777777777778,0.00222222222222222,0.00444444444444444,1,2,2,1,0,1,1,1,0,0.947777777777778,NaN,0.02
case,B02_500rpm_negid_48V,P3b,offline_physical_parameter_oracle,1,451,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00443458980044346,0.0399113082039911,0.00221729490022173,0.024390243902439,1,2,2,1,0,1,1,1,0,0.9490022172949,NaN,0.0199556541019956
case,B02_500rpm_negid_48V,P3c,noncausal_future_endpoint_oracle,0,451,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00443458980044346,0.0465631929046563,0.00221729490022173,0.024390243902439,NaN,0,0,NaN,0,0,0,NaN,0,NaN,NaN,0.0199556541019956
case,B02_500rpm_negid_48V,P4,offline_physical_parameter_oracle,1,451,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00443458980044346,0.0465631929046563,0.00221729490022173,0.024390243902439,1,2,2,1,0,1,1,1,0,0.970066518847007,NaN,0.0199556541019956
case,B02_500rpm_negid_48V,P5,offline_plant_replay_oracle,1,451,offline_diagnostic_candidate_bank_not_native_Zhou_candidates,0.00443458980044346,0.0709534368070953,0.00221729490022173,0.0465631929046563,1,2,2,1,0,1,1,1,0,1,NaN,0.0199556541019956
