cohort_type,cohort,predictor,causality_class,registered_sample_count,valid_sample_count,ed_mean_A,eq_mean_A,ed_rms_A,eq_rms_A,vector_rms_A,ed_peak_A,eq_peak_A,vector_peak_A,false_safe_d_count,false_safe_q_count,false_safe_joint_count,false_safe_joint_rate,false_alarm_joint_rate,maximum_consecutive_false_safe,predicted_joint_pass_rate,actual_joint_pass_rate,steady_vector_rms_A,dynamic_vector_rms_A,S2_near_vector_rms_A,top1_flip_vs_P0_rate,mode_flip_vs_P0_rate,diagnostic_top1_voltage_changed_rate
case,P06_controller_high_L,P2c,noncausal_future_endpoint_oracle,1198,1198,0.000899896136219989,-0.000120291165232278,0.0766017676630067,0.073849803670835,0.106403121717918,0.207457327856549,0.213829380998437,0.288581654686544,55,56,57,0.0475792988313856,0.000834724540901503,1,0.970784641068447,0.924040066777963,0.105300409289079,0.107490903176994,NaN,0.0534223706176962,0.0325542570951586,0.0676126878130217
case,P06_controller_high_L,P3a,causal_previous_period_oracle,1198,1197,0.00341072821405894,-0.000454569042753455,0.0203617607039199,0.0118982962425247,0.0235832727253571,0.122368951900223,0.0462974439557904,0.128671646975446,8,0,0,0,0,0,0.924812030075188,0.924812030075188,0.0165362766191562,0.028955501549004,NaN,0.01669449081803,0.015025041736227,0.0325542570951586
case,P06_controller_high_L,P3b,offline_physical_parameter_oracle,1198,1198,0.00222324402582372,0.000193204487937099,0.0189629559338574,0.0127186869162343,0.0228332804174653,0.0976678154446985,0.0431303422967577,0.106767170049483,9,0,0,0,0,0,0.924040066777963,0.924040066777963,0.0196436928462633,0.0256201308971466,NaN,0.01669449081803,0.015025041736227,0.0325542570951586
case,P06_controller_high_L,P3c,noncausal_future_endpoint_oracle,1198,1198,0.00113371096316724,-0.000149435629513644,0.00760406928805635,0.0049197414309087,0.00905680547900645,0.0443948322507105,0.0179241068803151,0.0471113243637118,8,0,0,0,0,0,0.924040066777963,0.924040066777963,0.00702308151902133,0.0107060156037668,NaN,0.0183639398998331,0.015025041736227,0.0342237061769616
case,P06_controller_high_L,P4,offline_physical_parameter_oracle,1198,1198,0.00109426176318609,0.000323355183427527,0.0075537543179309,0.00497369526878684,0.00904416104027412,0.0441880457810916,0.0179460509966862,0.0466798578527905,8,0,0,0,0,0,0.924040066777963,0.924040066777963,0.00701909990047607,0.0106872589632201,NaN,0.0183639398998331,0.015025041736227,0.0342237061769616
case,P06_controller_high_L,P5,offline_plant_replay_oracle,1198,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924040066777963,0.924040066777963,0,0,NaN,0.0183639398998331,0.015025041736227,0.0342237061769616
case,P07_controller_low_L,P0,causal_original,1198,1198,0.00948693239860684,-0.000789259141695948,0.0624545720536801,0.0379329359444081,0.0730717537751139,0.314977518654601,0.146495673361776,0.324383689514716,20,0,20,0.01669449081803,0,1,1,0.98330550918197,0.0560747357947312,0.0867598374119141,NaN,0,0,0.00751252086811352
case,P07_controller_low_L,P1,causal_original,1198,1198,-0.52035783563856,0.428680235515909,0.531793474391776,0.429426595229667,0.683528711976476,0.580953310098578,0.565449782450276,0.719674077893749,1,0,0,0,0.98330550918197,0,0,0.98330550918197,0.68934226483306,0.67768491668368,NaN,0.374791318864775,0.374791318864775,0.374791318864775
case,P07_controller_low_L,P2a,causal_previous_period_oracle,1198,1197,0.00395286487369397,-0.000446637926605004,0.0809770923351783,0.0808808564093057,0.114450873376146,0.292221661048329,0.22981501667279,0.343481007084703,18,0,18,0.0150375939849624,0.0325814536340852,1,0.965747702589808,0.983291562238931,0.113153371132228,0.11573170014224,NaN,0.0534223706176962,0.015025041736227,0.0459098497495826
case,P07_controller_low_L,P2b,offline_physical_parameter_oracle,1198,1198,0.531888444894977,-0.429320855880858,0.53557809860016,0.431525431767756,0.687792190972325,0.611263067514996,0.647524866663714,0.82075300585958,19,0,0,0,0.977462437395659,0,0.00584307178631052,0.98330550918197,0.689289495739674,0.68629662684917,NaN,0.671953255425709,0.14440734557596,0.664440734557596
case,P07_controller_low_L,P2c,noncausal_future_endpoint_oracle,1198,1198,0.00137171262951536,-8.02479061388854e-05,0.0564257652252913,0.0595970711978539,0.0820711756746652,0.149722886533264,0.143300813352466,0.202471052769475,0,0,0,0,0.0258764607679466,0,0.957429048414023,0.98330550918197,0.0824009479131032,0.0817411789169536,NaN,0.0634390651085142,0.0459098497495826,0.0559265442404007
case,P07_controller_low_L,P3a,causal_previous_period_oracle,1198,1197,0.00338589028476138,-0.000290870844136645,0.0198903772454905,0.00767402250925553,0.0213194213908466,0.10640961216889,0.0285433204859658,0.109674032035914,1,0,1,0.000835421888053467,0,1,0.984126984126984,0.983291562238931,0.0133725361424906,0.0270138941762155,NaN,0.0400667779632721,0.0383973288814691,0.0325542570951586
case,P07_controller_low_L,P3b,offline_physical_parameter_oracle,1198,1198,0.00204367685780955,0.0001486387767472,0.0176993038549606,0.00847010266867881,0.0196216206305234,0.0871036933090127,0.0214763800679534,0.0873947936809981,1,0,1,0.000834724540901503,0,1,0.984140233722871,0.98330550918197,0.0162530878665031,0.0224822220885048,NaN,0.0333889816360601,0.0308848080133556,0.0409015025041736
case,P07_controller_low_L,P3c,noncausal_future_endpoint_oracle,1198,1198,0.00112712457103205,-9.7167719542708e-05,0.00729178361390938,0.00316048838342664,0.00794725078840803,0.0369403684149322,0.0121107693544289,0.038849736963977,0,0,0,0,0,0,0.98330550918197,0.98330550918197,0.00568999642395732,0.00968704917731709,NaN,0.0333889816360601,0.0308848080133556,0.0409015025041736
case,P07_controller_low_L,P4,offline_physical_parameter_oracle,1198,1198,0.000914717743596588,0.00023180878098528,0.00725114239849891,0.00322219890143966,0.00793483659842769,0.0370926821400612,0.0121360984939187,0.0385308436323437,0,0,0,0,0,0,0.98330550918197,0.98330550918197,0.0057048086279007,0.00965800356726562,NaN,0.0333889816360601,0.0308848080133556,0.0409015025041736
case,P07_controller_low_L,P5,offline_plant_replay_oracle,1198,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98330550918197,0.98330550918197,0,0,NaN,0.0342237061769616,0.0308848080133556,0.0417362270450751
case,P08_opposed_20pct,P0,causal_original,1198,1198,0.00623641062228266,-0.000135422252136648,0.0470627478355962,0.0642565479969753,0.0796480143777892,0.237523349657773,0.272063735996219,0.277725481733497,11,77,88,0.0734557595993322,0,1,1,0.926544240400668,0.0740220443353039,0.0848850253612624,NaN,0,0,0.0459098497495826
case,P08_opposed_20pct,P1,causal_original,1198,1198,-0.339660059692324,-0.577213624130067,0.346426989224553,0.578982835461032,0.674709406056922,0.384738466931326,0.773523239413787,0.787497534217252,0,77,77,0.0642737896494157,0.733722871452421,1,0.257095158597663,0.926544240400668,0.673062596179916,0.67634673685379,NaN,0.367278797996661,0.186143572621035,0.321368948247078
case,P08_opposed_20pct,P2a,causal_previous_period_oracle,1198,1197,0.002653226739562,-3.82079166568107e-05,0.0879350069012577,0.118201274928842,0.147323137468382,0.283239230914515,0.368891604066744,0.3743600653089,9,50,49,0.0409356725146199,0.0760233918128655,1,0.891395154553049,0.926482873851295,0.146543842442133,0.148097041126282,NaN,0.0717863105175292,0.00751252086811352,0.117696160267112
case,P08_opposed_20pct,P2b,offline_physical_parameter_oracle,1198,1198,0.347265839118541,0.577499293638138,0.350092021715208,0.579303915226455,0.676873289372051,0.426498514865095,0.825413089341725,0.853226442772061,10,0,9,0.00751252086811352,0.865609348914858,1,0.0684474123539232,0.926544240400668,0.673529644936178,0.680189434078455,NaN,0.546744574290484,0.289649415692821,0.592654424040067
case,P08_opposed_20pct,P2c,noncausal_future_endpoint_oracle,1198,1198,0.000830201481548483,7.96120545981868e-05,0.0691904193357581,0.083295234579285,0.108283933394923,0.166237162509878,0.209819962686466,0.239674330513504,0,50,50,0.0417362270450751,0.0834724540901502,1,0.884808013355593,0.926544240400668,0.108813948955053,0.107753090566405,NaN,0.013355592654424,0.00834724540901502,0.0592654424040067
case,P08_opposed_20pct,P3a,causal_previous_period_oracle,1198,1197,0.00219732393747255,-2.38948361554019e-05,0.0159879135561533,0.012495001118807,0.0202913388626285,0.0818725083490805,0.0340484854215362,0.0827957150290326,0,0,0,0,0.0150375939849624,0,0.911445279866333,0.926482873851295,0.0173576024849676,0.0228474529771925,NaN,0.0409015025041736,0.0383973288814691,0.0868113522537563
case,P08_opposed_20pct,P3b,offline_physical_parameter_oracle,1198,1198,0.00136936880393353,0.00042109176020764,0.0152282849889463,0.01460750333922,0.0211016543785053,0.0727794739990963,0.0332107821346277,0.0757245544173005,0,0,0,0,0.0225375626043406,0,0.904006677796327,0.926544240400668,0.0199223949075849,0.0222147823795441,NaN,0.0425709515859766,0.0383973288814691,0.0884808013355593
case,P08_opposed_20pct,P3c,noncausal_future_endpoint_oracle,1198,1198,0.000730813821236465,-5.28344391142279e-06,0.0061489265178155,0.00505890889570332,0.00796252827539851,0.0317292375634307,0.0144362928099504,0.0320799740972431,0,0,0,0,0.00751252086811352,0,0.919031719532554,0.926544240400668,0.00714010999718286,0.00870523635608412,NaN,0.0509181969949917,0.0383973288814691,0.0968280467445743
case,P08_opposed_20pct,P4,offline_physical_parameter_oracle,1198,1198,0.000655455192397404,0.000400389704158141,0.00610248334448714,0.00511807416709229,0.00796460834878906,0.0318226033223471,0.0140799352677448,0.0321051613921372,0,0,0,0,0.00751252086811352,0,0.919031719532554,0.926544240400668,0.00714394687521763,0.00870589830589718,NaN,0.0509181969949917,0.0383973288814691,0.0968280467445743
case,P08_opposed_20pct,P5,offline_plant_replay_oracle,1198,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926544240400668,0.926544240400668,0,0,NaN,0.0459098497495826,0.0317195325542571,0.0918196994991653
case,B01_500rpm_20A_48V_fast,P0,causal_original,3,3,0.042413191251395,0.00818070144490579,0.0782276877592976,0.0108646102603553,0.0789785470129426,0.134677035020836,0.0174997839815179,0.134677092221027,0,0,0,0,0,0,1,1,NaN,0.0789785470129426,0.0789785470129426,0,0,0
case,B01_500rpm_20A_48V_fast,P1,causal_original,3,3,0.042413191251395,0.00818070144490579,0.0782276877592976,0.0108646102603553,0.0789785470129426,0.134677035020836,0.0174997839815179,0.134677092221027,0,0,0,0,0,0,1,1,NaN,0.0789785470129426,0.0789785470129426,0,0,0
case,B01_500rpm_20A_48V_fast,P2a,causal_previous_period_oracle,3,2,0.0824369371207435,0.00234578543436464,0.111891076469453,0.0172469318550374,0.113212497772575,0.158092501302392,0.0194324454095683,0.158778248983529,0,0,0,0,0,0,1,1,NaN,0.113212497772575,0.113212497772575,0,0,0
case,B01_500rpm_20A_48V_fast,P2b,offline_physical_parameter_oracle,3,3,0.0587436169921927,-0.00201718491744451,0.10535984421124,0.0248122407637896,0.108242062359958,0.181810713263062,0.0357677474149003,0.185295621136495,0,0,0,0,0,0,1,1,NaN,0.108242062359958,0.108242062359958,0,0,0
case,B01_500rpm_20A_48V_fast,P2c,noncausal_future_endpoint_oracle,3,3,0.0376419052913623,-0.00231592346632392,0.0575201799064028,0.0113058514441631,0.0586207588942896,0.0933492054385902,0.0173050326247286,0.0949396561514683,0,0,0,0,0,0,1,1,NaN,0.0586207588942896,0.0586207588942896,0,0,0
case,B01_500rpm_20A_48V_fast,P3a,causal_previous_period_oracle,3,2,0.0824369371207435,0.00234578543436464,0.111891076469453,0.0172469318550374,0.113212497772575,0.158092501302392,0.0194324454095683,0.158778248983529,0,0,0,0,0,0,1,1,NaN,0.113212497772575,0.113212497772575,0,0,0
case,B01_500rpm_20A_48V_fast,P3b,offline_physical_parameter_oracle,3,3,0.0587436169921927,-0.00201718491744451,0.10535984421124,0.0248122407637896,0.108242062359958,0.181810713263062,0.0357677474149003,0.185295621136495,0,0,0,0,0,0,1,1,NaN,0.108242062359958,0.108242062359958,0,0,0
case,B01_500rpm_20A_48V_fast,P3c,noncausal_future_endpoint_oracle,3,3,0.0376419052913623,-0.00231592346632392,0.0575201799064028,0.0113058514441631,0.0586207588942896,0.0933492054385902,0.0173050326247286,0.0949396561514683,0,0,0,0,0,0,1,1,NaN,0.0586207588942896,0.0586207588942896,0,0,0
case,B01_500rpm_20A_48V_fast,P4,offline_physical_parameter_oracle,3,3,0.0377562773380905,-0.00177658561204726,0.0573463937386104,0.0113501992866525,0.0584588393544592,0.092756268720603,0.0169855040814526,0.0942986359173332,0,0,0,0,0,0,1,1,NaN,0.0584588393544592,0.0584588393544592,0,0,0
case,B01_500rpm_20A_48V_fast,P5,offline_plant_replay_oracle,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NaN,0,0,0,0,0
case,B02_500rpm_negid_48V,P0,causal_original,451,451,0.0145298865132599,0.000339159208363076,0.0695225477563882,0.0162085354690813,0.0713869824869475,0.342824148959135,0.0411467980000215,0.343008979508085,21,0,21,0.0465631929046563,0,1,0.997782705099778,0.951219512195122,NaN,0.0713869824869475,NaN,0,0,0.0199556541019956
case,B02_500rpm_negid_48V,P1,causal_original,451,451,0.0145298865132599,0.000339159208363076,0.0695225477563882,0.0162085354690813,0.0713869824869475,0.342824148959135,0.0411467980000215,0.343008979508085,21,0,21,0.0465631929046563,0,1,0.997782705099778,0.951219512195122,NaN,0.0713869824869475,NaN,0,0,0.0199556541019956
case,B02_500rpm_negid_48V,P2a,causal_previous_period_oracle,451,450,0.0063956516484281,0.000111730141672415,0.0332923840538113,0.0119772216413967,0.0353813040211014,0.166675358284371,0.0347627603624456,0.167518425766855,19,0,19,0.0422222222222222,0,1,0.993333333333333,0.951111111111111,NaN,0.0353813040211014,NaN,0.00443458980044346,0.00221729490022173,0.0199556541019956
case,B02_500rpm_negid_48V,P2b,offline_physical_parameter_oracle,451,451,0.00419200006265125,0.000720947371367243,0.0269454504038962,0.0123610222698172,0.0296454409483776,0.136373864217093,0.0297021432167988,0.138120975165516,10,0,10,0.0221729490022173,0,1,0.973392461197339,0.951219512195122,NaN,0.0296454409483776,NaN,0.00443458980044346,0.00221729490022173,0.0199556541019956
case,B02_500rpm_negid_48V,P2c,noncausal_future_endpoint_oracle,451,451,0.00221427386154126,3.32947936902157e-05,0.0122320348641573,0.00490921899853065,0.0131804062188346,0.0653322151831754,0.0149548726933375,0.0657226214525577,10,0,10,0.0221729490022173,0,1,0.973392461197339,0.951219512195122,NaN,0.0131804062188346,NaN,0.00443458980044346,0.00221729490022173,0.0199556541019956
case,B02_500rpm_negid_48V,P3a,causal_previous_period_oracle,451,450,0.0063956516484281,0.000111730141672415,0.0332923840538113,0.0119772216413967,0.0353813040211014,0.166675358284371,0.0347627603624456,0.167518425766855,19,0,19,0.0422222222222222,0,1,0.993333333333333,0.951111111111111,NaN,0.0353813040211014,NaN,0.00443458980044346,0.00221729490022173,0.0199556541019956
case,B02_500rpm_negid_48V,P3b,offline_physical_parameter_oracle,451,451,0.00419200006265125,0.000720947371367243,0.0269454504038962,0.0123610222698172,0.0296454409483776,0.136373864217093,0.0297021432167988,0.138120975165516,10,0,10,0.0221729490022173,0,1,0.973392461197339,0.951219512195122,NaN,0.0296454409483776,NaN,0.00443458980044346,0.00221729490022173,0.0199556541019956
case,B02_500rpm_negid_48V,P3c,noncausal_future_endpoint_oracle,451,451,0.00221427386154126,3.32947936902157e-05,0.0122320348641573,0.00490921899853065,0.0131804062188346,0.0653322151831754,0.0149548726933375,0.0657226214525577,10,0,10,0.0221729490022173,0,1,0.973392461197339,0.951219512195122,NaN,0.0131804062188346,NaN,0.00443458980044346,0.00221729490022173,0.0199556541019956
case,B02_500rpm_negid_48V,P4,offline_physical_parameter_oracle,451,451,0.00212310763717346,0.000638600382853668,0.0121926474779948,0.0050270392566811,0.0131883196886815,0.0650803855995679,0.0150806700532207,0.0654377348216744,10,0,10,0.0221729490022173,0,1,0.973392461197339,0.951219512195122,NaN,0.0131883196886815,NaN,0.00443458980044346,0.00221729490022173,0.0199556541019956
case,B02_500rpm_negid_48V,P5,offline_plant_replay_oracle,451,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951219512195122,0.951219512195122,NaN,0,NaN,0.00443458980044346,0.00221729490022173,0.0199556541019956
