case_id,method,freeze_reason_d,freeze_reason_q,sample_index,time_s,alpha_d,alpha_q,F_d,F_q,F_pred_d,F_pred_q,gate_exc_d,gate_exc_q,gate_s2,gate_decision,alpha_update_d,alpha_update_q,reset_event,u_hp_d,u_hp_q,y_hp_d,y_hp_q
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,5,0.0004,1250,833.333333333333,-1065.42938203608,-8018.68496392344,-1065.42938203608,-8018.68496392344,0,0,1,1,0,0,0,0.965743498743558,13.078368323216,-227.899382981442,11184.8047315421
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,6,0.0005,1250,833.333333333333,-989.674900647226,-9506.20445934461,-989.674900647226,-9506.20445934461,0,0,1,0,0,0,0,2.26887528642197,11.3807003793621,2361.77900676292,9618.46279917826
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,7,0.0006,1250,833.333333333333,-734.871351095045,-10653.6984990437,-734.871351095045,-10653.6984990437,0,0,1,0,0,0,0,-0.793451185367606,8.70644002283319,-690.060111570783,7262.13842234568
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,8,0.0007,1250,833.333333333333,-377.793034524416,-11540.2247397076,-377.793034524416,-11540.2247397076,0,0,1,0,0,0,0,0.754604672863369,7.41140824419089,1860.62950445567,6084.16498526435
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,9,0.0008,1250,833.333333333333,29.3421569332786,-12256.0844947385,29.3421569332786,-12256.0844947385,0,0,1,1,0,0,0,2.15430360114481,6.41083593962265,4093.8250069516,5061.28787581007
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,10,0.0009,1250,833.333333333333,465.4813011618,-12815.9405560948,465.4813011618,-12815.9405560948,0,0,1,1,0,0,0,-3.96429046672864,5.61067410494893,-3127.4714007523,4321.28738595992
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,11,0.001,1250,833.333333333333,923.808626296778,-13234.7641873993,923.808626296778,-13234.7641873993,0,0,1,1,0,0,0,-2.07208870130608,5.17633520621838,-354.966503645388,3981.11199800087
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,12,0.0011,1250,833.333333333333,1389.74811246895,-13561.2577328841,1389.74811246895,-13561.2577328841,0,0,1,1,0,0,0,-2.4101946859339,4.66638455304661,-425.019032259958,3525.75003042577
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,13,0.0012,1250,833.333333333333,1854.61504918666,-13816.897408926,1854.61504918666,-13816.897408926,0,0,1,1,0,0,0,-2.722280907128,4.10677379300174,-505.946201073866,3036.62875425007
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,14,0.0013,1250,833.333333333333,2313.02696273815,-14017.98557984,2313.02696273815,-14017.98557984,0,0,1,1,0,0,0,-2.96917371378352,3.74739805111005,-542.312954184852,2720.87113358213
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,15,0.0014,1250,833.333333333333,2763.13518822399,-14177.349056679,2763.13518822399,-14177.349056679,0,0,1,1,0,0,0,-3.16988017761912,3.44766003648631,-547.716440157136,2458.70755862982
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,16,0.0015,1250,833.333333333333,3204.27746104009,-14304.9523741119,3204.27746104009,-14304.9523741119,0,0,1,1,0,0,0,-3.33518253721953,3.19362977103985,-531.543884684472,2237.02609709266
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,17,0.0016,1250,833.333333333333,3636.52185669038,-14408.4814044313,3636.52185669038,-14408.4814044313,0,0,1,0,0,0,0,-3.47887802228754,2.9778312551149,-507.761729416224,2048.66974223051
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,18,0.0017,1250,833.333333333333,4027.89530245532,-14471.8137636683,4027.89530245532,-14471.8137636683,0,0,1,1,0,0,0,-6.31589530013617,-0.901150524923072,-3990.75255034578,-1107.77748797319
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,19,0.0018,1250,833.333333333333,4424.19178920904,-14524.768194072,4424.19178920904,-14524.768194072,0,0,1,1,0,0,0,-0.87609550632896,6.51266195302023,3004.3036924061,5067.51090113101
C09_S2_boundary,B2,window_incomplete,window_incomplete,20,0.0019,1250,833.333333333333,4851.48333107714,-14590.565077322,4851.48333107714,-14590.565077322,0,0,1,1,0,0,0,-4.34085074537361,2.33792973534731,-1037.34863831489,1507.44472635668
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,21,0.002,1250,833.333333333333,5264.73980300075,-14652.0269366443,5264.73980300075,-14652.0269366443,0,0,1,1,0,0,0,-2.71797185521951,2.22063142526954,1124.40793369324,1385.70368911816
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,22,0.0021,1250,833.333333333333,5695.35544532927,-14733.6253849901,5695.35544532927,-14733.6253849901,1,1,1,1,0,0,0,-1.60143760244459,5.59006182666866,2752.54060789212,4081.89567723549
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,23,0.0022,1250,833.333333333333,6110.42556052003,-14800.3907736091,6110.42556052003,-14800.3907736091,1,1,1,1,0,0,0,-7.17316146568592,-1.30932855036336,-4099.81924461835,-1659.92474367482
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,24,0.0023,1250,833.333333333333,6490.03228942749,-14834.357656003,6490.03228942749,-14834.357656003,1,1,1,1,0,0,0,-4.30807219590769,2.29674149781009,-502.233545215333,1434.78171518858
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,25,0.0024,1250,833.333333333333,6873.9101187969,-14866.1345664203,6873.9101187969,-14866.1345664203,1,1,1,1,0,0,0,-4.34892257408828,2.1733518569997,-420.582778707031,1331.96884639963
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,26,0.0025,1250,833.333333333333,7258.4160220667,-14897.3798664299,7258.4160220667,-14897.3798664299,1,1,1,1,0,0,0,-4.28535711141907,1.91650464251219,-224.833853593254,1113.71944070125
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,27,0.0026,1250,833.333333333333,7641.14057237574,-14928.8459743267,7641.14057237574,-14928.8459743267,1,1,1,1,0,0,0,-4.37909576497363,1.84440765043465,-240.088830465073,1047.28489705889
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,28,0.0027,1250,833.333333333333,8022.45507877705,-14960.2709234303,8022.45507877705,-14960.2709234303,1,1,1,1,0,0,0,-4.45484267760687,1.78482549804371,-238.231359100017,992.382778227483
C09_S2_boundary,B2,not_slow_tick,not_slow_tick,29,0.0028,1250,833.333333333333,8402.73759577906,-14991.6380224869,8402.73759577906,-14991.6380224869,1,1,1,1,0,0,0,-4.51628333688292,1.73277869650519,-223.221061226581,944.125162315971
