case_id,method,freeze_reason_d,freeze_reason_q,sample_index,time_s,alpha_d,alpha_q,F_d,F_q,F_pred_d,F_pred_q,gate_exc_d,gate_exc_q,gate_s2,gate_decision,alpha_update_d,alpha_update_q,reset_event,u_hp_d,u_hp_q,y_hp_d,y_hp_q
C01_nominal_100rpm_10A,P,none,none,40,0.0039,1255.07159088087,832.058351969942,1225.5478304686,-3361.90441057459,1243.75510698367,-3366.93648459067,1,1,1,1,1,1,0,1.78201123521002,3.70923586665882,2821.69527310795,2837.38298167121
C01_nominal_100rpm_10A,P,not_slow_tick,not_slow_tick,41,0.004,1255.07159088087,832.058351969942,1255.33793662029,-3380.25370835801,1255.33793662029,-3380.25370835801,1,1,1,0,0,0,0,0.920346519586849,-2.66089101102681,1720.40811504712,-2491.53291467023
C01_nominal_100rpm_10A,P,not_slow_tick,not_slow_tick,42,0.0041,1255.07159088087,832.058351969942,1295.67873519848,-3387.92669284022,1315.84913448757,-3391.76318508132,1,0,1,1,0,0,0,-6.07573876249289,-0.171070308887887,-7020.0519050335,-382.842830634356
C01_nominal_100rpm_10A,P,not_slow_tick,not_slow_tick,43,0.0042,1255.07159088087,832.058351969942,1336.36847996583,-3395.32966438208,1336.36847996583,-3395.32966438208,1,1,1,0,0,0,0,2.53044795726841,5.01640210244803,3790.70654645398,3939.19874631407
C01_nominal_100rpm_10A,P,not_slow_tick,not_slow_tick,44,0.0043,1255.07159088087,832.058351969942,1374.38177460479,-3416.39088630382,1374.38177460479,-3416.39088630382,1,0,1,0,0,0,0,1.60523167740643,-0.353802594378632,2627.23796506559,-576.32207188369
C01_nominal_100rpm_10A,P,not_slow_tick,not_slow_tick,45,0.0044,1255.07159088087,832.058351969942,1416.30086644834,-3431.87983337736,1416.30086644834,-3431.87983337736,1,1,1,0,0,0,0,-4.14140162310238,-1.57671574635894,-4564.87143882703,-1578.59380671115
C01_nominal_100rpm_10A,P,not_slow_tick,not_slow_tick,46,0.0045,1255.07159088087,832.058351969942,1450.94964995995,-3445.94412505841,1450.94964995995,-3445.94412505841,1,1,1,0,0,0,0,2.69569143465786,3.69654301824843,3996.72158352881,2813.09809631424
C01_nominal_100rpm_10A,P,not_slow_tick,not_slow_tick,47,0.0046,1255.07159088087,832.058351969942,1494.48185409626,-3463.1269771006,1494.48185409626,-3463.1269771006,1,1,1,0,0,0,0,-3.40234241176797,-2.08151096358807,-3620.74590694577,-2006.65951410359
C01_nominal_100rpm_10A,P,not_slow_tick,not_slow_tick,48,0.0047,1255.07159088087,832.058351969942,1526.05824051801,-3478.10280584593,1526.05824051801,-3478.10280584593,1,1,1,0,0,0,0,2.64341602367448,2.20080805984288,3930.5653674949,1562.27882083655
C01_nominal_100rpm_10A,P,not_slow_tick,not_slow_tick,49,0.0048,1255.07159088087,832.058351969942,1568.12295244942,-3493.71834288035,1568.12295244942,-3493.71834288035,1,1,1,0,0,0,0,-4.04932633688092,-1.23679350974525,-4430.09668095085,-1301.2181093689
C01_nominal_100rpm_10A,P,not_slow_tick,not_slow_tick,50,0.0049,1255.07159088087,832.058351969942,1599.88271853088,-3508.0947852499,1599.88271853088,-3508.0947852499,1,1,1,0,0,0,0,2.95283590460358,2.26411108789558,4326.31601684637,1615.21928708807
C01_nominal_100rpm_10A,P,not_slow_tick,not_slow_tick,51,0.005,1255.07159088087,832.058351969942,1642.36999198853,-3523.9346829483,1642.36999198853,-3523.9346829483,1,1,1,0,0,0,0,-4.0106398488133,-1.03767734578904,-4373.42304727028,-1137.8474434285
